"","Skin.Type","Gender","Age","Lighting","Corruption","Severity","Service","sum_AP","n"
"6266","Darker","Masculine","65+","Dim","elastic-transform",4,"Azure",30,30
"6267","Darker","Masculine","65+","Dim","elastic-transform",4,"GCP",28,29
"6268","Darker","Masculine","65+","Dim","elastic-transform",5,"AWS",30,30
"6269","Darker","Masculine","65+","Dim","elastic-transform",5,"Azure",29.5,30
"6270","Darker","Masculine","65+","Dim","elastic-transform",5,"GCP",27,29
"6271","Darker","Masculine","65+","Dim","pixelate",1,"AWS",30,30
"6272","Darker","Masculine","65+","Dim","pixelate",1,"Azure",30,30
"6273","Darker","Masculine","65+","Dim","pixelate",1,"GCP",29,29
"6274","Darker","Masculine","65+","Dim","pixelate",2,"AWS",30,30
"6275","Darker","Masculine","65+","Dim","pixelate",2,"Azure",30,30
"6276","Darker","Masculine","65+","Dim","pixelate",2,"GCP",29,29
"6277","Darker","Masculine","65+","Dim","pixelate",3,"AWS",30,30
"6278","Darker","Masculine","65+","Dim","pixelate",3,"Azure",30,30
"6279","Darker","Masculine","65+","Dim","pixelate",3,"GCP",29,29
"6280","Darker","Masculine","65+","Dim","pixelate",4,"AWS",30,30
"6281","Darker","Masculine","65+","Dim","pixelate",4,"Azure",30,30
"6282","Darker","Masculine","65+","Dim","pixelate",4,"GCP",29,29
"6283","Darker","Masculine","65+","Dim","pixelate",5,"AWS",29,30
"6284","Darker","Masculine","65+","Dim","pixelate",5,"Azure",29.5,30
"6285","Darker","Masculine","65+","Dim","pixelate",5,"GCP",28,29
"6286","Darker","Masculine","65+","Dim","jpeg-compression",1,"AWS",30,30
"6287","Darker","Masculine","65+","Dim","jpeg-compression",1,"Azure",30,30
"6288","Darker","Masculine","65+","Dim","jpeg-compression",1,"GCP",29,29
"6289","Darker","Masculine","65+","Dim","jpeg-compression",2,"AWS",30,30
"6290","Darker","Masculine","65+","Dim","jpeg-compression",2,"Azure",30,30
"6291","Darker","Masculine","65+","Dim","jpeg-compression",2,"GCP",29,29
"6292","Darker","Masculine","65+","Dim","jpeg-compression",3,"AWS",30,30
"6293","Darker","Masculine","65+","Dim","jpeg-compression",3,"Azure",30,30
"6294","Darker","Masculine","65+","Dim","jpeg-compression",3,"GCP",29,29
"6295","Darker","Masculine","65+","Dim","jpeg-compression",4,"AWS",29,30
"6296","Darker","Masculine","65+","Dim","jpeg-compression",4,"Azure",30,30
"6297","Darker","Masculine","65+","Dim","jpeg-compression",4,"GCP",29,29
"6298","Darker","Masculine","65+","Dim","jpeg-compression",5,"AWS",29,30
"6299","Darker","Masculine","65+","Dim","jpeg-compression",5,"Azure",29,30
"6300","Darker","Masculine","65+","Dim","jpeg-compression",5,"GCP",29,29
"6301","Darker","Other","19-45","Bright","gaussian-noise",1,"AWS",328.534653465347,332
"6302","Darker","Other","19-45","Bright","gaussian-noise",1,"Azure",326.039603960396,332
"6303","Darker","Other","19-45","Bright","gaussian-noise",1,"GCP",328.514851485149,330
"6304","Darker","Other","19-45","Bright","gaussian-noise",2,"AWS",327.039603960396,332
"6305","Darker","Other","19-45","Bright","gaussian-noise",2,"Azure",317.836633663366,332
"6306","Darker","Other","19-45","Bright","gaussian-noise",2,"GCP",323.282178217822,330
"6307","Darker","Other","19-45","Bright","gaussian-noise",3,"AWS",327.039603960396,332
"6308","Darker","Other","19-45","Bright","gaussian-noise",3,"Azure",310.60396039604,332
"6309","Darker","Other","19-45","Bright","gaussian-noise",3,"GCP",316.554455445545,330
"6310","Darker","Other","19-45","Bright","gaussian-noise",4,"AWS",325.059405940594,332
"6311","Darker","Other","19-45","Bright","gaussian-noise",4,"Azure",249.866336633663,332
"6312","Darker","Other","19-45","Bright","gaussian-noise",4,"GCP",298.049504950495,330
"6313","Darker","Other","19-45","Bright","gaussian-noise",5,"AWS",315.60396039604,332
"6314","Darker","Other","19-45","Bright","gaussian-noise",5,"Azure",93.5643564356436,332
"6315","Darker","Other","19-45","Bright","gaussian-noise",5,"GCP",251.584158415842,330
"6316","Darker","Other","19-45","Bright","shot-noise",1,"AWS",329.524752475248,332
"6317","Darker","Other","19-45","Bright","shot-noise",1,"Azure",326.534653465347,332
"6318","Darker","Other","19-45","Bright","shot-noise",1,"GCP",326.272277227723,330
"6319","Darker","Other","19-45","Bright","shot-noise",2,"AWS",327.539603960396,332
"6320","Darker","Other","19-45","Bright","shot-noise",2,"Azure",321.816831683168,332
"6321","Darker","Other","19-45","Bright","shot-noise",2,"GCP",326.767326732673,330
"6322","Darker","Other","19-45","Bright","shot-noise",3,"AWS",327.039603960396,332
"6323","Darker","Other","19-45","Bright","shot-noise",3,"Azure",308.60396039604,332
"6324","Darker","Other","19-45","Bright","shot-noise",3,"GCP",320.039603960396,330
"6325","Darker","Other","19-45","Bright","shot-noise",4,"AWS",322.30198019802,332
"6326","Darker","Other","19-45","Bright","shot-noise",4,"Azure",257.128712871287,332
"6327","Darker","Other","19-45","Bright","shot-noise",4,"GCP",306.321782178218,330
"6328","Darker","Other","19-45","Bright","shot-noise",5,"AWS",322.069306930693,332
"6329","Darker","Other","19-45","Bright","shot-noise",5,"Azure",177.856435643564,332
"6330","Darker","Other","19-45","Bright","shot-noise",5,"GCP",276.054455445545,330
"6331","Darker","Other","19-45","Bright","impulse-noise",1,"AWS",328.039603960396,332
"6332","Darker","Other","19-45","Bright","impulse-noise",1,"Azure",324.054455445545,332
"6333","Darker","Other","19-45","Bright","impulse-noise",1,"GCP",326.767326732673,330
"6334","Darker","Other","19-45","Bright","impulse-noise",2,"AWS",326.544554455446,332
"6335","Darker","Other","19-45","Bright","impulse-noise",2,"Azure",322.074257425743,332
"6336","Darker","Other","19-45","Bright","impulse-noise",2,"GCP",323.524752475248,330
"6337","Darker","Other","19-45","Bright","impulse-noise",3,"AWS",326.544554455446,332
"6338","Darker","Other","19-45","Bright","impulse-noise",3,"Azure",316.351485148515,332
"6339","Darker","Other","19-45","Bright","impulse-noise",3,"GCP",318.282178217822,330
"6340","Darker","Other","19-45","Bright","impulse-noise",4,"AWS",323.564356435644,332
"6341","Darker","Other","19-45","Bright","impulse-noise",4,"Azure",261.866336633663,332
"6342","Darker","Other","19-45","Bright","impulse-noise",4,"GCP",294.544554455446,330
"6343","Darker","Other","19-45","Bright","impulse-noise",5,"AWS",319.089108910891,332
"6344","Darker","Other","19-45","Bright","impulse-noise",5,"Azure",136.920792079208,332
"6345","Darker","Other","19-45","Bright","impulse-noise",5,"GCP",244.594059405941,330
"6346","Darker","Other","19-45","Bright","defocus-blur",1,"AWS",330.019801980198,332
"6347","Darker","Other","19-45","Bright","defocus-blur",1,"Azure",330.336633663366,332
"6348","Darker","Other","19-45","Bright","defocus-blur",1,"GCP",328.757425742574,330
"6349","Darker","Other","19-45","Bright","defocus-blur",2,"AWS",329.524752475248,332
"6350","Darker","Other","19-45","Bright","defocus-blur",2,"Azure",330.336633663366,332
"6351","Darker","Other","19-45","Bright","defocus-blur",2,"GCP",328.019801980198,330
"6352","Darker","Other","19-45","Bright","defocus-blur",3,"AWS",328.029702970297,332
"6353","Darker","Other","19-45","Bright","defocus-blur",3,"Azure",327.008250825082,332
"6354","Darker","Other","19-45","Bright","defocus-blur",3,"GCP",325.514851485149,330
"6355","Darker","Other","19-45","Bright","defocus-blur",4,"AWS",326.534653465347,332
"6356","Darker","Other","19-45","Bright","defocus-blur",4,"Azure",324.356435643564,332
"6357","Darker","Other","19-45","Bright","defocus-blur",4,"GCP",321.282178217822,330
"6358","Darker","Other","19-45","Bright","defocus-blur",5,"AWS",325.544554455446,332
"6359","Darker","Other","19-45","Bright","defocus-blur",5,"Azure",320.952145214521,332
"6360","Darker","Other","19-45","Bright","defocus-blur",5,"GCP",317.049504950495,330
"6361","Darker","Other","19-45","Bright","glass-blur",1,"AWS",330.514851485149,332
"6362","Darker","Other","19-45","Bright","glass-blur",1,"Azure",330.925742574257,332
"6363","Darker","Other","19-45","Bright","glass-blur",1,"GCP",328.757425742574,330
"6364","Darker","Other","19-45","Bright","glass-blur",2,"AWS",330.514851485149,332
"6365","Darker","Other","19-45","Bright","glass-blur",2,"Azure",330.673267326733,332
"6366","Darker","Other","19-45","Bright","glass-blur",2,"GCP",329.252475247525,330
"6367","Darker","Other","19-45","Bright","glass-blur",3,"AWS",331.009900990099,332
"6368","Darker","Other","19-45","Bright","glass-blur",3,"Azure",330.673267326733,332
"6369","Darker","Other","19-45","Bright","glass-blur",3,"GCP",329.50495049505,330
"6370","Darker","Other","19-45","Bright","glass-blur",4,"AWS",331.009900990099,332
"6371","Darker","Other","19-45","Bright","glass-blur",4,"Azure",330.673267326733,332
"6372","Darker","Other","19-45","Bright","glass-blur",4,"GCP",328.514851485149,330
"6373","Darker","Other","19-45","Bright","glass-blur",5,"AWS",330.019801980198,332
"6374","Darker","Other","19-45","Bright","glass-blur",5,"Azure",330.336633663366,332
"6375","Darker","Other","19-45","Bright","glass-blur",5,"GCP",328.019801980198,330
"6376","Darker","Other","19-45","Bright","motion-blur",1,"AWS",330.514851485149,332
"6377","Darker","Other","19-45","Bright","motion-blur",1,"Azure",330.673267326733,332
"6378","Darker","Other","19-45","Bright","motion-blur",1,"GCP",327.757425742574,330
"6379","Darker","Other","19-45","Bright","motion-blur",2,"AWS",328.534653465347,332
"6380","Darker","Other","19-45","Bright","motion-blur",2,"Azure",329.019801980198,332
"6381","Darker","Other","19-45","Bright","motion-blur",2,"GCP",326.767326732673,330
"6382","Darker","Other","19-45","Bright","motion-blur",3,"AWS",328.534653465347,332
"6383","Darker","Other","19-45","Bright","motion-blur",3,"Azure",326.369636963696,332
"6384","Darker","Other","19-45","Bright","motion-blur",3,"GCP",326.019801980198,330
"6385","Darker","Other","19-45","Bright","motion-blur",4,"AWS",325.292079207921,332
"6386","Darker","Other","19-45","Bright","motion-blur",4,"Azure",320.306930693069,332
"6387","Darker","Other","19-45","Bright","motion-blur",4,"GCP",321.767326732673,330
"6388","Darker","Other","19-45","Bright","motion-blur",5,"AWS",321.79702970297,332
"6389","Darker","Other","19-45","Bright","motion-blur",5,"Azure",307.311881188119,332
"6390","Darker","Other","19-45","Bright","motion-blur",5,"GCP",321.282178217822,330
"6391","Darker","Other","19-45","Bright","zoom-blur",1,"AWS",150.420792079208,332
"6392","Darker","Other","19-45","Bright","zoom-blur",1,"Azure",113.856435643564,332
"6393","Darker","Other","19-45","Bright","zoom-blur",1,"GCP",179.391089108911,330
"6394","Darker","Other","19-45","Bright","zoom-blur",2,"AWS",72.3415841584158,332
"6395","Darker","Other","19-45","Bright","zoom-blur",2,"Azure",53.3316831683168,332
"6396","Darker","Other","19-45","Bright","zoom-blur",2,"GCP",94.0891089108911,330
"6397","Darker","Other","19-45","Bright","zoom-blur",3,"AWS",100.361386138614,332
"6398","Darker","Other","19-45","Bright","zoom-blur",3,"Azure",75.1039603960396,332
"6399","Darker","Other","19-45","Bright","zoom-blur",3,"GCP",88.0990099009901,330
"6400","Darker","Other","19-45","Bright","zoom-blur",4,"AWS",75.3366336633663,332
"6401","Darker","Other","19-45","Bright","zoom-blur",4,"Azure",50.8415841584158,332
"6402","Darker","Other","19-45","Bright","zoom-blur",4,"GCP",48.0693069306931,330
"6403","Darker","Other","19-45","Bright","zoom-blur",5,"AWS",100.60396039604,332
"6404","Darker","Other","19-45","Bright","zoom-blur",5,"Azure",101.945544554455,332
"6405","Darker","Other","19-45","Bright","zoom-blur",5,"GCP",49.6039603960396,330
"6406","Darker","Other","19-45","Bright","snow",1,"AWS",324.554455445545,332
"6407","Darker","Other","19-45","Bright","snow",1,"Azure",324.787128712871,332
"6408","Darker","Other","19-45","Bright","snow",1,"GCP",321.787128712871,330
"6409","Darker","Other","19-45","Bright","snow",2,"AWS",322.564356435644,332
"6410","Darker","Other","19-45","Bright","snow",2,"Azure",307.089108910891,332
"6411","Darker","Other","19-45","Bright","snow",2,"GCP",310.816831683168,330
"6412","Darker","Other","19-45","Bright","snow",3,"AWS",318.09900990099,332
"6413","Darker","Other","19-45","Bright","snow",3,"Azure",317.904290429043,332
"6414","Darker","Other","19-45","Bright","snow",3,"GCP",290.881188118812,330
"6415","Darker","Other","19-45","Bright","snow",4,"AWS",295.128712871287,332
"6416","Darker","Other","19-45","Bright","snow",4,"Azure",296.514851485149,332
"6417","Darker","Other","19-45","Bright","snow",4,"GCP",212.108910891089,330
"6418","Darker","Other","19-45","Bright","snow",5,"AWS",310.623762376238,332
"6419","Darker","Other","19-45","Bright","snow",5,"Azure",299.613861386139,332
"6420","Darker","Other","19-45","Bright","snow",5,"GCP",292.341584158416,330
"6421","Darker","Other","19-45","Bright","frost",1,"AWS",326.544554455446,332
"6422","Darker","Other","19-45","Bright","frost",1,"Azure",324.955445544554,332
"6423","Darker","Other","19-45","Bright","frost",1,"GCP",323.282178217822,330
"6424","Darker","Other","19-45","Bright","frost",2,"AWS",321.059405940594,332
"6425","Darker","Other","19-45","Bright","frost",2,"Azure",315.059405940594,332
"6426","Darker","Other","19-45","Bright","frost",2,"GCP",296.069306930693,330
"6427","Darker","Other","19-45","Bright","frost",3,"AWS",302.09900990099,332
"6428","Darker","Other","19-45","Bright","frost",3,"Azure",296.351485148515,332
"6429","Darker","Other","19-45","Bright","frost",3,"GCP",261.60396039604,330
"6430","Darker","Other","19-45","Bright","frost",4,"AWS",289.584158415842,332
"6431","Darker","Other","19-45","Bright","frost",4,"Azure",284.341584158416,332
"6432","Darker","Other","19-45","Bright","frost",4,"GCP",244.59900990099,330
"6433","Darker","Other","19-45","Bright","frost",5,"AWS",276.594059405941,332
"6434","Darker","Other","19-45","Bright","frost",5,"Azure",267.509900990099,332
"6435","Darker","Other","19-45","Bright","frost",5,"GCP",219.341584158416,330
"6436","Darker","Other","19-45","Bright","fog",1,"AWS",330.019801980198,332
"6437","Darker","Other","19-45","Bright","fog",1,"Azure",329.514851485149,332
"6438","Darker","Other","19-45","Bright","fog",1,"GCP",325.019801980198,330
"6439","Darker","Other","19-45","Bright","fog",2,"AWS",329.029702970297,332
"6440","Darker","Other","19-45","Bright","fog",2,"Azure",328.019801980198,332
"6441","Darker","Other","19-45","Bright","fog",2,"GCP",324.029702970297,330
"6442","Darker","Other","19-45","Bright","fog",3,"AWS",329.029702970297,332
"6443","Darker","Other","19-45","Bright","fog",3,"Azure",327.029702970297,332
"6444","Darker","Other","19-45","Bright","fog",3,"GCP",318.049504950495,330
"6445","Darker","Other","19-45","Bright","fog",4,"AWS",327.039603960396,332
"6446","Darker","Other","19-45","Bright","fog",4,"Azure",326.534653465347,332
"6447","Darker","Other","19-45","Bright","fog",4,"GCP",316.544554455446,330
"6448","Darker","Other","19-45","Bright","fog",5,"AWS",326.544554455446,332
"6449","Darker","Other","19-45","Bright","fog",5,"Azure",325.539603960396,332
"6450","Darker","Other","19-45","Bright","fog",5,"GCP",305.574257425743,330
"6451","Darker","Other","19-45","Bright","brightness",1,"AWS",331.009900990099,332
"6452","Darker","Other","19-45","Bright","brightness",1,"Azure",330.673267326733,332
"6453","Darker","Other","19-45","Bright","brightness",1,"GCP",327.50495049505,330
"6454","Darker","Other","19-45","Bright","brightness",2,"AWS",331.009900990099,332
"6455","Darker","Other","19-45","Bright","brightness",2,"Azure",330.673267326733,332
"6456","Darker","Other","19-45","Bright","brightness",2,"GCP",327.514851485149,330
"6457","Darker","Other","19-45","Bright","brightness",3,"AWS",331.009900990099,332
"6458","Darker","Other","19-45","Bright","brightness",3,"Azure",329.683168316832,332
"6459","Darker","Other","19-45","Bright","brightness",3,"GCP",327.514851485149,330
"6460","Darker","Other","19-45","Bright","brightness",4,"AWS",329.524752475248,332
"6461","Darker","Other","19-45","Bright","brightness",4,"Azure",330.178217821782,332
"6462","Darker","Other","19-45","Bright","brightness",4,"GCP",323.029702970297,330
"6463","Darker","Other","19-45","Bright","brightness",5,"AWS",327.544554455446,332
"6464","Darker","Other","19-45","Bright","brightness",5,"Azure",327.59900990099,332
"6465","Darker","Other","19-45","Bright","brightness",5,"GCP",323.524752475248,330
"6466","Darker","Other","19-45","Bright","contrast",1,"AWS",329.524752475248,332
"6467","Darker","Other","19-45","Bright","contrast",1,"Azure",329.514851485149,332
"6468","Darker","Other","19-45","Bright","contrast",1,"GCP",326.019801980198,330
"6469","Darker","Other","19-45","Bright","contrast",2,"AWS",328.029702970297,332
"6470","Darker","Other","19-45","Bright","contrast",2,"Azure",329.019801980198,332
"6471","Darker","Other","19-45","Bright","contrast",2,"GCP",325.534653465347,330
"6472","Darker","Other","19-45","Bright","contrast",3,"AWS",327.039603960396,332
"6473","Darker","Other","19-45","Bright","contrast",3,"Azure",325.787128712871,332
"6474","Darker","Other","19-45","Bright","contrast",3,"GCP",319.564356435644,330
"6475","Darker","Other","19-45","Bright","contrast",4,"AWS",313.079207920792,332
"6476","Darker","Other","19-45","Bright","contrast",4,"Azure",312.836633663366,332
"6477","Darker","Other","19-45","Bright","contrast",4,"GCP",235.09900990099,330
"6478","Darker","Other","19-45","Bright","contrast",5,"AWS",240.148514851485,332
"6479","Darker","Other","19-45","Bright","contrast",5,"Azure",240.633663366337,332
"6480","Darker","Other","19-45","Bright","contrast",5,"GCP",20.5049504950495,330
"6481","Darker","Other","19-45","Bright","elastic-transform",1,"AWS",104.564356435644,332
"6482","Darker","Other","19-45","Bright","elastic-transform",1,"Azure",116.584158415842,332
"6483","Darker","Other","19-45","Bright","elastic-transform",1,"GCP",166.311881188119,330
"6484","Darker","Other","19-45","Bright","elastic-transform",2,"AWS",33.2722772277228,332
"6485","Darker","Other","19-45","Bright","elastic-transform",2,"Azure",32.529702970297,332
"6486","Darker","Other","19-45","Bright","elastic-transform",2,"GCP",64.6254125412541,330
"6487","Darker","Other","19-45","Bright","elastic-transform",3,"AWS",324.029702970297,332
"6488","Darker","Other","19-45","Bright","elastic-transform",3,"Azure",322.183168316832,332
"6489","Darker","Other","19-45","Bright","elastic-transform",3,"GCP",325.767326732673,330
"6490","Darker","Other","19-45","Bright","elastic-transform",4,"AWS",324.30198019802,332
"6491","Darker","Other","19-45","Bright","elastic-transform",4,"Azure",323.282178217822,332
"6492","Darker","Other","19-45","Bright","elastic-transform",4,"GCP",322.272277227723,330
"6493","Darker","Other","19-45","Bright","elastic-transform",5,"AWS",318.79702970297,332
"6494","Darker","Other","19-45","Bright","elastic-transform",5,"Azure",318.30198019802,332
"6495","Darker","Other","19-45","Bright","elastic-transform",5,"GCP",315.019801980198,330
"6496","Darker","Other","19-45","Bright","pixelate",1,"AWS",331.009900990099,332
"6497","Darker","Other","19-45","Bright","pixelate",1,"Azure",331.255775577558,332
"6498","Darker","Other","19-45","Bright","pixelate",1,"GCP",328.757425742574,330
"6499","Darker","Other","19-45","Bright","pixelate",2,"AWS",330.514851485149,332
"6500","Darker","Other","19-45","Bright","pixelate",2,"Azure",330.171617161716,332
"6501","Darker","Other","19-45","Bright","pixelate",2,"GCP",329.252475247525,330
"6502","Darker","Other","19-45","Bright","pixelate",3,"AWS",330.514851485149,332
"6503","Darker","Other","19-45","Bright","pixelate",3,"Azure",330.336633663366,332
"6504","Darker","Other","19-45","Bright","pixelate",3,"GCP",327.757425742574,330
"6505","Darker","Other","19-45","Bright","pixelate",4,"AWS",329.029702970297,332
"6506","Darker","Other","19-45","Bright","pixelate",4,"Azure",328.851485148515,332
"6507","Darker","Other","19-45","Bright","pixelate",4,"GCP",326.262376237624,330
"6508","Darker","Other","19-45","Bright","pixelate",5,"AWS",268.594059405941,332
"6509","Darker","Other","19-45","Bright","pixelate",5,"Azure",316.316831683168,332
"6510","Darker","Other","19-45","Bright","pixelate",5,"GCP",310.79702970297,330
"6511","Darker","Other","19-45","Bright","jpeg-compression",1,"AWS",330.019801980198,332
"6512","Darker","Other","19-45","Bright","jpeg-compression",1,"Azure",329.518151815182,332
"6513","Darker","Other","19-45","Bright","jpeg-compression",1,"GCP",327.514851485149,330
"6514","Darker","Other","19-45","Bright","jpeg-compression",2,"AWS",330.019801980198,332
"6515","Darker","Other","19-45","Bright","jpeg-compression",2,"Azure",327.024752475248,332
"6516","Darker","Other","19-45","Bright","jpeg-compression",2,"GCP",329.50495049505,330
"6517","Darker","Other","19-45","Bright","jpeg-compression",3,"AWS",329.524752475248,332
"6518","Darker","Other","19-45","Bright","jpeg-compression",3,"Azure",327.524752475248,332
"6519","Darker","Other","19-45","Bright","jpeg-compression",3,"GCP",328.50495049505,330
"6520","Darker","Other","19-45","Bright","jpeg-compression",4,"AWS",327.544554455446,332
"6521","Darker","Other","19-45","Bright","jpeg-compression",4,"Azure",324.463696369637,332
"6522","Darker","Other","19-45","Bright","jpeg-compression",4,"GCP",324.757425742574,330
"6523","Darker","Other","19-45","Bright","jpeg-compression",5,"AWS",326.049504950495,332
"6524","Darker","Other","19-45","Bright","jpeg-compression",5,"Azure",324.554455445545,332
"6525","Darker","Other","19-45","Bright","jpeg-compression",5,"GCP",325.524752475248,330
"6526","Darker","Other","19-45","Dim","gaussian-noise",1,"AWS",38.5049504950495,40
"6527","Darker","Other","19-45","Dim","gaussian-noise",1,"Azure",37.5148514851485,40
"6528","Darker","Other","19-45","Dim","gaussian-noise",1,"GCP",38,40
"6529","Darker","Other","19-45","Dim","gaussian-noise",2,"AWS",38.5049504950495,40
"6530","Darker","Other","19-45","Dim","gaussian-noise",2,"Azure",32.5148514851485,40
"6531","Darker","Other","19-45","Dim","gaussian-noise",2,"GCP",38,40
"6532","Darker","Other","19-45","Dim","gaussian-noise",3,"AWS",37.5049504950495,40
"6533","Darker","Other","19-45","Dim","gaussian-noise",3,"Azure",18.009900990099,40
"6534","Darker","Other","19-45","Dim","gaussian-noise",3,"GCP",33,40
"6535","Darker","Other","19-45","Dim","gaussian-noise",4,"AWS",34.5049504950495,40
"6536","Darker","Other","19-45","Dim","gaussian-noise",4,"Azure",9.5049504950495,40
"6537","Darker","Other","19-45","Dim","gaussian-noise",4,"GCP",27,40
"6538","Darker","Other","19-45","Dim","gaussian-noise",5,"AWS",26.5049504950495,40
"6539","Darker","Other","19-45","Dim","gaussian-noise",5,"Azure",0,40
"6540","Darker","Other","19-45","Dim","gaussian-noise",5,"GCP",15,40
"6541","Darker","Other","19-45","Dim","shot-noise",1,"AWS",40,40
"6542","Darker","Other","19-45","Dim","shot-noise",1,"Azure",39.009900990099,40
"6543","Darker","Other","19-45","Dim","shot-noise",1,"GCP",40,40
"6544","Darker","Other","19-45","Dim","shot-noise",2,"AWS",39.5049504950495,40
"6545","Darker","Other","19-45","Dim","shot-noise",2,"Azure",38.5148514851485,40
"6546","Darker","Other","19-45","Dim","shot-noise",2,"GCP",40,40
"6547","Darker","Other","19-45","Dim","shot-noise",3,"AWS",39.5049504950495,40
"6548","Darker","Other","19-45","Dim","shot-noise",3,"Azure",38.5148514851485,40
"6549","Darker","Other","19-45","Dim","shot-noise",3,"GCP",39,40
"6550","Darker","Other","19-45","Dim","shot-noise",4,"AWS",39.5049504950495,40
"6551","Darker","Other","19-45","Dim","shot-noise",4,"Azure",32.5148514851485,40
"6552","Darker","Other","19-45","Dim","shot-noise",4,"GCP",37,40
"6553","Darker","Other","19-45","Dim","shot-noise",5,"AWS",38.5049504950495,40
"6554","Darker","Other","19-45","Dim","shot-noise",5,"Azure",13.5049504950495,40
"6555","Darker","Other","19-45","Dim","shot-noise",5,"GCP",34,40
"6556","Darker","Other","19-45","Dim","impulse-noise",1,"AWS",39.5049504950495,40
"6557","Darker","Other","19-45","Dim","impulse-noise",1,"Azure",38.5148514851485,40
"6558","Darker","Other","19-45","Dim","impulse-noise",1,"GCP",37,40
"6559","Darker","Other","19-45","Dim","impulse-noise",2,"AWS",38.5049504950495,40
"6560","Darker","Other","19-45","Dim","impulse-noise",2,"Azure",34.5148514851485,40
"6561","Darker","Other","19-45","Dim","impulse-noise",2,"GCP",32,40
"6562","Darker","Other","19-45","Dim","impulse-noise",3,"AWS",37.5049504950495,40
"6563","Darker","Other","19-45","Dim","impulse-noise",3,"Azure",24.5148514851485,40
"6564","Darker","Other","19-45","Dim","impulse-noise",3,"GCP",29,40
"6565","Darker","Other","19-45","Dim","impulse-noise",4,"AWS",32.5049504950495,40
"6566","Darker","Other","19-45","Dim","impulse-noise",4,"Azure",10,40
"6567","Darker","Other","19-45","Dim","impulse-noise",4,"GCP",18,40
"6568","Darker","Other","19-45","Dim","impulse-noise",5,"AWS",24.5049504950495,40
"6569","Darker","Other","19-45","Dim","impulse-noise",5,"Azure",0,40
"6570","Darker","Other","19-45","Dim","impulse-noise",5,"GCP",8,40
"6571","Darker","Other","19-45","Dim","defocus-blur",1,"AWS",40,40
"6572","Darker","Other","19-45","Dim","defocus-blur",1,"Azure",39.5049504950495,40
"6573","Darker","Other","19-45","Dim","defocus-blur",1,"GCP",40,40
"6574","Darker","Other","19-45","Dim","defocus-blur",2,"AWS",39.5049504950495,40
"6575","Darker","Other","19-45","Dim","defocus-blur",2,"Azure",39.5049504950495,40
"6576","Darker","Other","19-45","Dim","defocus-blur",2,"GCP",40,40
"6577","Darker","Other","19-45","Dim","defocus-blur",3,"AWS",39.5049504950495,40
"6578","Darker","Other","19-45","Dim","defocus-blur",3,"Azure",38.5148514851485,40
"6579","Darker","Other","19-45","Dim","defocus-blur",3,"GCP",40,40
"6580","Darker","Other","19-45","Dim","defocus-blur",4,"AWS",39.5049504950495,40
"6581","Darker","Other","19-45","Dim","defocus-blur",4,"Azure",38.5148514851485,40
"6582","Darker","Other","19-45","Dim","defocus-blur",4,"GCP",40,40
"6583","Darker","Other","19-45","Dim","defocus-blur",5,"AWS",39.5049504950495,40
"6584","Darker","Other","19-45","Dim","defocus-blur",5,"Azure",38.5148514851485,40
"6585","Darker","Other","19-45","Dim","defocus-blur",5,"GCP",40,40
"6586","Darker","Other","19-45","Dim","glass-blur",1,"AWS",40,40
"6587","Darker","Other","19-45","Dim","glass-blur",1,"Azure",40,40
"6588","Darker","Other","19-45","Dim","glass-blur",1,"GCP",40,40
"6589","Darker","Other","19-45","Dim","glass-blur",2,"AWS",40,40
"6590","Darker","Other","19-45","Dim","glass-blur",2,"Azure",40,40
"6591","Darker","Other","19-45","Dim","glass-blur",2,"GCP",40,40
"6592","Darker","Other","19-45","Dim","glass-blur",3,"AWS",40,40
"6593","Darker","Other","19-45","Dim","glass-blur",3,"Azure",40,40
"6594","Darker","Other","19-45","Dim","glass-blur",3,"GCP",40,40
"6595","Darker","Other","19-45","Dim","glass-blur",4,"AWS",40,40
"6596","Darker","Other","19-45","Dim","glass-blur",4,"Azure",40,40
"6597","Darker","Other","19-45","Dim","glass-blur",4,"GCP",40,40
"6598","Darker","Other","19-45","Dim","glass-blur",5,"AWS",39.8349834983498,40
"6599","Darker","Other","19-45","Dim","glass-blur",5,"Azure",39.5049504950495,40
"6600","Darker","Other","19-45","Dim","glass-blur",5,"GCP",40,40
"6601","Darker","Other","19-45","Dim","motion-blur",1,"AWS",40,40
"6602","Darker","Other","19-45","Dim","motion-blur",1,"Azure",39.5049504950495,40
"6603","Darker","Other","19-45","Dim","motion-blur",1,"GCP",40,40
"6604","Darker","Other","19-45","Dim","motion-blur",2,"AWS",40,40
"6605","Darker","Other","19-45","Dim","motion-blur",2,"Azure",38.5148514851485,40
"6606","Darker","Other","19-45","Dim","motion-blur",2,"GCP",40,40
"6607","Darker","Other","19-45","Dim","motion-blur",3,"AWS",39.5049504950495,40
"6608","Darker","Other","19-45","Dim","motion-blur",3,"Azure",38.0148514851485,40
"6609","Darker","Other","19-45","Dim","motion-blur",3,"GCP",40,40
"6610","Darker","Other","19-45","Dim","motion-blur",4,"AWS",39.5049504950495,40
"6611","Darker","Other","19-45","Dim","motion-blur",4,"Azure",38.5148514851485,40
"6612","Darker","Other","19-45","Dim","motion-blur",4,"GCP",38,40
"6613","Darker","Other","19-45","Dim","motion-blur",5,"AWS",39.5049504950495,40
