"","Age","Gender","Corruption","Severity","Service","sum_AP","n"
"1923","45-64","Female","glass-blur",1,"GCP",1156.24554455446,1211
"1924","45-64","Female","glass-blur",1,"MogFace",1079.15511551155,1191
"1925","45-64","Female","glass-blur",1,"TinaFace",1078.20420792079,1201
"1926","45-64","Female","glass-blur",1,"Yolov5",1070.60143642936,1214
"1927","45-64","Female","glass-blur",2,"AWS",1069.31707920792,1214
"1928","45-64","Female","glass-blur",2,"Azure",1098.63217821782,1214
"1929","45-64","Female","glass-blur",2,"GCP",1132.71782178218,1211
"1930","45-64","Female","glass-blur",2,"MogFace",1072.02178217822,1191
"1931","45-64","Female","glass-blur",2,"TinaFace",1001,1201
"1932","45-64","Female","glass-blur",2,"Yolov5",1054.66914191419,1214
"1933","45-64","Female","glass-blur",3,"AWS",858.029702970297,1214
"1934","45-64","Female","glass-blur",3,"Azure",938.270627062706,1214
"1935","45-64","Female","glass-blur",3,"GCP",927,1211
"1936","45-64","Female","glass-blur",3,"MogFace",903.511221122112,1191
"1937","45-64","Female","glass-blur",3,"TinaFace",332.944554455445,1201
"1938","45-64","Female","glass-blur",3,"Yolov5",895.690572842998,1214
"1939","45-64","Female","glass-blur",4,"AWS",810.015346534653,1214
"1940","45-64","Female","glass-blur",4,"Azure",931.373762376238,1214
"1941","45-64","Female","glass-blur",4,"GCP",866.193069306931,1211
"1942","45-64","Female","glass-blur",4,"MogFace",896.214356435643,1191
"1943","45-64","Female","glass-blur",4,"TinaFace",175.1,1201
"1944","45-64","Female","glass-blur",4,"Yolov5",874.607590759076,1214
"1945","45-64","Female","glass-blur",5,"AWS",731.284158415841,1214
"1946","45-64","Female","glass-blur",5,"Azure",866.204455445544,1214
"1947","45-64","Female","glass-blur",5,"GCP",736.192079207921,1211
"1948","45-64","Female","glass-blur",5,"MogFace",820.776897689769,1191
"1949","45-64","Female","glass-blur",5,"TinaFace",70.7653465346535,1201
"1950","45-64","Female","glass-blur",5,"Yolov5",788.326237623762,1214
"1951","45-64","Female","motion-blur",1,"AWS",1079.83333333333,1214
"1952","45-64","Female","motion-blur",1,"Azure",1096.07755775578,1214
"1953","45-64","Female","motion-blur",1,"GCP",1151.73663366337,1211
"1954","45-64","Female","motion-blur",1,"MogFace",1077.21699669967,1191
"1955","45-64","Female","motion-blur",1,"TinaFace",1080.62896039604,1201
"1956","45-64","Female","motion-blur",1,"Yolov5",1066.13818632962,1214
"1957","45-64","Female","motion-blur",2,"AWS",997.581353135313,1214
"1958","45-64","Female","motion-blur",2,"Azure",1012.23910891089,1214
"1959","45-64","Female","motion-blur",2,"GCP",1076.7,1211
"1960","45-64","Female","motion-blur",2,"MogFace",996.000330033003,1191
"1961","45-64","Female","motion-blur",2,"TinaFace",988.276237623762,1201
"1962","45-64","Female","motion-blur",2,"Yolov5",982.094867986799,1214
"1963","45-64","Female","motion-blur",3,"AWS",889.817161716172,1214
"1964","45-64","Female","motion-blur",3,"Azure",884.180198019802,1214
"1965","45-64","Female","motion-blur",3,"GCP",964.777227722772,1211
"1966","45-64","Female","motion-blur",3,"MogFace",876.932343234323,1191
"1967","45-64","Female","motion-blur",3,"TinaFace",788.210891089109,1201
"1968","45-64","Female","motion-blur",3,"Yolov5",878.70198019802,1214
"1969","45-64","Female","motion-blur",4,"AWS",748.337623762376,1214
"1970","45-64","Female","motion-blur",4,"Azure",717.283828382838,1214
"1971","45-64","Female","motion-blur",4,"GCP",807.758415841584,1211
"1972","45-64","Female","motion-blur",4,"MogFace",733.382673267327,1191
"1973","45-64","Female","motion-blur",4,"TinaFace",386.035643564356,1201
"1974","45-64","Female","motion-blur",4,"Yolov5",745.789603960396,1214
"1975","45-64","Female","motion-blur",5,"AWS",625.575247524752,1214
"1976","45-64","Female","motion-blur",5,"Azure",582.272277227723,1214
"1977","45-64","Female","motion-blur",5,"GCP",647.119801980198,1211
"1978","45-64","Female","motion-blur",5,"MogFace",624.212871287129,1191
"1979","45-64","Female","motion-blur",5,"TinaFace",160.868316831683,1201
"1980","45-64","Female","motion-blur",5,"Yolov5",634.181683168317,1214
"1981","45-64","Female","zoom-blur",1,"AWS",991.422772277228,1214
"1982","45-64","Female","zoom-blur",1,"Azure",988.521782178218,1214
"1983","45-64","Female","zoom-blur",1,"GCP",1025.24851485148,1211
"1984","45-64","Female","zoom-blur",1,"MogFace",1007.69422442244,1191
"1985","45-64","Female","zoom-blur",1,"TinaFace",972.438613861386,1201
"1986","45-64","Female","zoom-blur",1,"Yolov5",997.566666666666,1214
"1987","45-64","Female","zoom-blur",2,"AWS",893.872277227723,1214
"1988","45-64","Female","zoom-blur",2,"Azure",885.255445544554,1214
"1989","45-64","Female","zoom-blur",2,"GCP",924.852475247525,1211
"1990","45-64","Female","zoom-blur",2,"MogFace",915.590759075907,1191
"1991","45-64","Female","zoom-blur",2,"TinaFace",833.402475247525,1201
"1992","45-64","Female","zoom-blur",2,"Yolov5",914.877722772277,1214
"1993","45-64","Female","zoom-blur",3,"AWS",835.657425742574,1214
"1994","45-64","Female","zoom-blur",3,"Azure",819.167821782178,1214
"1995","45-64","Female","zoom-blur",3,"GCP",850.461386138614,1211
"1996","45-64","Female","zoom-blur",3,"MogFace",848.838613861386,1191
"1997","45-64","Female","zoom-blur",3,"TinaFace",713.086138613861,1201
"1998","45-64","Female","zoom-blur",3,"Yolov5",864.442739273927,1214
"1999","45-64","Female","zoom-blur",4,"AWS",744.641089108911,1214
"2000","45-64","Female","zoom-blur",4,"Azure",734.822277227723,1214
"2001","45-64","Female","zoom-blur",4,"GCP",765.139603960396,1211
"2002","45-64","Female","zoom-blur",4,"MogFace",760.819306930693,1191
"2003","45-64","Female","zoom-blur",4,"TinaFace",571.20198019802,1201
"2004","45-64","Female","zoom-blur",4,"Yolov5",781.397524752475,1214
"2005","45-64","Female","zoom-blur",5,"AWS",686.786138613861,1214
"2006","45-64","Female","zoom-blur",5,"Azure",663.211881188119,1214
"2007","45-64","Female","zoom-blur",5,"GCP",681.230693069307,1211
"2008","45-64","Female","zoom-blur",5,"MogFace",695.45198019802,1191
"2009","45-64","Female","zoom-blur",5,"TinaFace",464.028712871287,1201
"2010","45-64","Female","zoom-blur",5,"Yolov5",735.060231023102,1214
"2011","45-64","Female","snow",1,"AWS",1095.75082508251,1214
"2012","45-64","Female","snow",1,"Azure",1147.33135313531,1214
"2013","45-64","Female","snow",1,"GCP",1135.0099009901,1211
"2014","45-64","Female","snow",1,"MogFace",1130.25346534653,1191
"2015","45-64","Female","snow",1,"TinaFace",1101.85759075908,1201
"2016","45-64","Female","snow",1,"Yolov5",1108.13901779911,1214
"2017","45-64","Female","snow",2,"AWS",1007.10297029703,1214
"2018","45-64","Female","snow",2,"Azure",1072.93910891089,1214
"2019","45-64","Female","snow",2,"GCP",999.403465346535,1211
"2020","45-64","Female","snow",2,"MogFace",1035.29818481848,1191
"2021","45-64","Female","snow",2,"TinaFace",846.55297029703,1201
"2022","45-64","Female","snow",2,"Yolov5",1029.91798679868,1214
"2023","45-64","Female","snow",3,"AWS",1025.09801980198,1214
"2024","45-64","Female","snow",3,"Azure",1095.16056105611,1214
"2025","45-64","Female","snow",3,"GCP",902.931683168317,1211
"2026","45-64","Female","snow",3,"MogFace",1059.4102310231,1191
"2027","45-64","Female","snow",3,"TinaFace",978.537623762376,1201
"2028","45-64","Female","snow",3,"Yolov5",1056.39338433843,1214
"2029","45-64","Female","snow",4,"AWS",957.160396039604,1214
"2030","45-64","Female","snow",4,"Azure",1051.23613861386,1214
"2031","45-64","Female","snow",4,"GCP",630.240099009901,1211
"2032","45-64","Female","snow",4,"MogFace",988.189108910891,1191
"2033","45-64","Female","snow",4,"TinaFace",816.183663366337,1201
"2034","45-64","Female","snow",4,"Yolov5",1016.80326496935,1214
"2035","45-64","Female","snow",5,"AWS",966.350165016501,1214
"2036","45-64","Female","snow",5,"Azure",1009.19405940594,1214
"2037","45-64","Female","snow",5,"GCP",723.185148514851,1211
"2038","45-64","Female","snow",5,"MogFace",944.778217821782,1191
"2039","45-64","Female","snow",5,"TinaFace",583.820297029703,1201
"2040","45-64","Female","snow",5,"Yolov5",987.299174917492,1214
"2041","45-64","Female","frost",1,"AWS",1135.36897689769,1214
"2042","45-64","Female","frost",1,"Azure",1148.30148514851,1214
"2043","45-64","Female","frost",1,"GCP",1183.19108910891,1211
"2044","45-64","Female","frost",1,"MogFace",1134.700330033,1191
"2045","45-64","Female","frost",1,"TinaFace",1094.34207920792,1201
"2046","45-64","Female","frost",1,"Yolov5",1105.04277463461,1214
"2047","45-64","Female","frost",2,"AWS",1045.51287128713,1214
"2048","45-64","Female","frost",2,"Azure",1090.10247524752,1214
"2049","45-64","Female","frost",2,"GCP",1094.18415841584,1211
"2050","45-64","Female","frost",2,"MogFace",1078.4149339934,1191
"2051","45-64","Female","frost",2,"TinaFace",895.263531353135,1201
"2052","45-64","Female","frost",2,"Yolov5",1045.98356435644,1214
"2053","45-64","Female","frost",3,"AWS",948.228712871287,1214
"2054","45-64","Female","frost",3,"Azure",1033.87475247525,1214
"2055","45-64","Female","frost",3,"GCP",981.79405940594,1211
"2056","45-64","Female","frost",3,"MogFace",1018.70412541254,1191
"2057","45-64","Female","frost",3,"TinaFace",691.045544554455,1201
"2058","45-64","Female","frost",3,"Yolov5",986.366584158416,1214
"2059","45-64","Female","frost",4,"AWS",918.771782178218,1214
"2060","45-64","Female","frost",4,"Azure",1012.90198019802,1214
"2061","45-64","Female","frost",4,"GCP",949.165841584158,1211
"2062","45-64","Female","frost",4,"MogFace",1006.62178217822,1191
"2063","45-64","Female","frost",4,"TinaFace",655.059900990099,1201
"2064","45-64","Female","frost",4,"Yolov5",966.394306930693,1214
"2065","45-64","Female","frost",5,"AWS",843.25099009901,1214
"2066","45-64","Female","frost",5,"Azure",981.888118811881,1214
"2067","45-64","Female","frost",5,"GCP",868.213861386138,1211
"2068","45-64","Female","frost",5,"MogFace",959.10297029703,1191
"2069","45-64","Female","frost",5,"TinaFace",506.770297029703,1201
"2070","45-64","Female","frost",5,"Yolov5",918.019306930693,1214
"2071","45-64","Female","fog",1,"AWS",1178.47161716172,1214
"2072","45-64","Female","fog",1,"Azure",1174.88250825082,1214
"2073","45-64","Female","fog",1,"GCP",1172.69405940594,1211
"2074","45-64","Female","fog",1,"MogFace",1167.16798679868,1191
"2075","45-64","Female","fog",1,"TinaFace",1154.42376237624,1201
"2076","45-64","Female","fog",1,"Yolov5",1134.58604014021,1214
"2077","45-64","Female","fog",2,"AWS",1167.71947194719,1214
"2078","45-64","Female","fog",2,"Azure",1162.00181518152,1214
"2079","45-64","Female","fog",2,"GCP",1136.99702970297,1211
"2080","45-64","Female","fog",2,"MogFace",1159.8202970297,1191
"2081","45-64","Female","fog",2,"TinaFace",1125.76485148515,1201
"2082","45-64","Female","fog",2,"Yolov5",1124.13342684268,1214
"2083","45-64","Female","fog",3,"AWS",1153.34785478548,1214
"2084","45-64","Female","fog",3,"Azure",1140.38399339934,1214
"2085","45-64","Female","fog",3,"GCP",1067.46930693069,1211
"2086","45-64","Female","fog",3,"MogFace",1144.94818481848,1191
"2087","45-64","Female","fog",3,"TinaFace",1091.93886138614,1201
"2088","45-64","Female","fog",3,"Yolov5",1114.62650165016,1214
"2089","45-64","Female","fog",4,"AWS",1132.2603960396,1214
"2090","45-64","Female","fog",4,"Azure",1126.03514851485,1214
"2091","45-64","Female","fog",4,"GCP",999.693069306931,1211
"2092","45-64","Female","fog",4,"MogFace",1125.76559405941,1191
"2093","45-64","Female","fog",4,"TinaFace",1080.48572607261,1201
"2094","45-64","Female","fog",4,"Yolov5",1105.94637542193,1214
"2095","45-64","Female","fog",5,"AWS",1061.18448844884,1214
"2096","45-64","Female","fog",5,"Azure",1065.82475247525,1214
"2097","45-64","Female","fog",5,"GCP",730.532673267327,1211
"2098","45-64","Female","fog",5,"MogFace",1066.10940594059,1191
"2099","45-64","Female","fog",5,"TinaFace",940.55099009901,1201
"2100","45-64","Female","fog",5,"Yolov5",1071.07873173032,1214
"2101","45-64","Female","brightness",1,"AWS",1196.69727722772,1214
"2102","45-64","Female","brightness",1,"Azure",1200.94488448845,1214
"2103","45-64","Female","brightness",1,"GCP",1202.79917491749,1211
"2104","45-64","Female","brightness",1,"MogFace",1182.99570957096,1191
"2105","45-64","Female","brightness",1,"TinaFace",1183.95297029703,1201
"2106","45-64","Female","brightness",1,"Yolov5",1170.74461568737,1214
"2107","45-64","Female","brightness",2,"AWS",1185.1602310231,1214
"2108","45-64","Female","brightness",2,"Azure",1190.24455445545,1214
"2109","45-64","Female","brightness",2,"GCP",1195.11905940594,1211
"2110","45-64","Female","brightness",2,"MogFace",1176.60594059406,1191
"2111","45-64","Female","brightness",2,"TinaFace",1171.70775577558,1201
"2112","45-64","Female","brightness",2,"Yolov5",1157.34157139633,1214
"2113","45-64","Female","brightness",3,"AWS",1168.22920792079,1214
"2114","45-64","Female","brightness",3,"Azure",1175.21732673267,1214
"2115","45-64","Female","brightness",3,"GCP",1171.19108910891,1211
"2116","45-64","Female","brightness",3,"MogFace",1164.56699669967,1191
"2117","45-64","Female","brightness",3,"TinaFace",1145.9100660066,1201
"2118","45-64","Female","brightness",3,"Yolov5",1144.09805670805,1214
"2119","45-64","Female","brightness",4,"AWS",1149.1204620462,1214
"2120","45-64","Female","brightness",4,"Azure",1150.32095709571,1214
"2121","45-64","Female","brightness",4,"GCP",1145.45709570957,1211
"2122","45-64","Female","brightness",4,"MogFace",1147.70693069307,1191
"2123","45-64","Female","brightness",4,"TinaFace",1103.61188118812,1201
"2124","45-64","Female","brightness",4,"Yolov5",1129.34387703056,1214
"2125","45-64","Female","brightness",5,"AWS",1126.93044554455,1214
"2126","45-64","Female","brightness",5,"Azure",1128.18514851485,1214
"2127","45-64","Female","brightness",5,"GCP",1084.27590759076,1211
"2128","45-64","Female","brightness",5,"MogFace",1122.82821782178,1191
"2129","45-64","Female","brightness",5,"TinaFace",1046.42623762376,1201
"2130","45-64","Female","brightness",5,"Yolov5",1118.66181874781,1214
"2131","45-64","Female","contrast",1,"AWS",1182.61155115512,1214
"2132","45-64","Female","contrast",1,"Azure",1180.86155115512,1214
"2133","45-64","Female","contrast",1,"GCP",1195.95247524752,1211
"2134","45-64","Female","contrast",1,"MogFace",1173.03630363036,1191
"2135","45-64","Female","contrast",1,"TinaFace",1144.51584158416,1201
"2136","45-64","Female","contrast",1,"Yolov5",1132.36264749628,1214
"2137","45-64","Female","contrast",2,"AWS",1169.2702970297,1214
"2138","45-64","Female","contrast",2,"Azure",1163.93234323432,1214
"2139","45-64","Female","contrast",2,"GCP",1181.97772277228,1211
"2140","45-64","Female","contrast",2,"MogFace",1160.84884488449,1191
"2141","45-64","Female","contrast",2,"TinaFace",1106.6297029703,1201
"2142","45-64","Female","contrast",2,"Yolov5",1117.66151122659,1214
"2143","45-64","Female","contrast",3,"AWS",1149.91914191419,1214
"2144","45-64","Female","contrast",3,"Azure",1126.93151815181,1214
"2145","45-64","Female","contrast",3,"GCP",1145.58663366337,1211
"2146","45-64","Female","contrast",3,"MogFace",1140.93135313531,1191
"2147","45-64","Female","contrast",3,"TinaFace",960.875742574257,1201
"2148","45-64","Female","contrast",3,"Yolov5",1088.31352663838,1214
"2149","45-64","Female","contrast",4,"AWS",1085.36732673267,1214
"2150","45-64","Female","contrast",4,"Azure",1048.92920792079,1214
"2151","45-64","Female","contrast",4,"GCP",761.026732673267,1211
"2152","45-64","Female","contrast",4,"MogFace",1060.22252475248,1191
"2153","45-64","Female","contrast",4,"TinaFace",379.023762376238,1201
"2154","45-64","Female","contrast",4,"Yolov5",989.527524752475,1214
"2155","45-64","Female","contrast",5,"AWS",816.466336633663,1214
"2156","45-64","Female","contrast",5,"Azure",812.258415841584,1214
"2157","45-64","Female","contrast",5,"GCP",59.2128712871287,1211
"2158","45-64","Female","contrast",5,"MogFace",794.760396039604,1191
"2159","45-64","Female","contrast",5,"TinaFace",38.109900990099,1201
"2160","45-64","Female","contrast",5,"Yolov5",439.679207920792,1214
"2161","45-64","Female","elastic-transform",1,"AWS",437.468316831683,1214
"2162","45-64","Female","elastic-transform",1,"Azure",481.292079207921,1214
"2163","45-64","Female","elastic-transform",1,"GCP",645.250495049505,1211
"2164","45-64","Female","elastic-transform",1,"MogFace",451.533663366336,1191
"2165","45-64","Female","elastic-transform",1,"TinaFace",444.708910891089,1201
"2166","45-64","Female","elastic-transform",1,"Yolov5",465.119433443344,1214
"2167","45-64","Female","elastic-transform",2,"AWS",112.587623762376,1214
"2168","45-64","Female","elastic-transform",2,"Azure",135.443564356436,1214
"2169","45-64","Female","elastic-transform",2,"GCP",245.644554455445,1211
"2170","45-64","Female","elastic-transform",2,"MogFace",120.932673267327,1191
"2171","45-64","Female","elastic-transform",2,"TinaFace",91.4084158415841,1201
"2172","45-64","Female","elastic-transform",2,"Yolov5",140.257333804809,1214
"2173","45-64","Female","elastic-transform",3,"AWS",1000.69290429043,1214
"2174","45-64","Female","elastic-transform",3,"Azure",1027.64686468647,1214
"2175","45-64","Female","elastic-transform",3,"GCP",1085.96864686469,1211
"2176","45-64","Female","elastic-transform",3,"MogFace",1002.20676567657,1191
"2177","45-64","Female","elastic-transform",3,"TinaFace",994.185643564356,1201
"2178","45-64","Female","elastic-transform",3,"Yolov5",990.941928556301,1214
"2179","45-64","Female","elastic-transform",4,"AWS",963.095709570957,1214
"2180","45-64","Female","elastic-transform",4,"Azure",1013.38712871287,1214
"2181","45-64","Female","elastic-transform",4,"GCP",1031.79603960396,1211
"2182","45-64","Female","elastic-transform",4,"MogFace",985.366831683168,1191
"2183","45-64","Female","elastic-transform",4,"TinaFace",943.050495049505,1201
"2184","45-64","Female","elastic-transform",4,"Yolov5",974.671665645556,1214
"2185","45-64","Female","elastic-transform",5,"AWS",596.189603960396,1214
"2186","45-64","Female","elastic-transform",5,"Azure",894.006930693069,1214
"2187","45-64","Female","elastic-transform",5,"GCP",476.643564356436,1211
"2188","45-64","Female","elastic-transform",5,"MogFace",897.480198019802,1191
"2189","45-64","Female","elastic-transform",5,"TinaFace",352.430198019802,1201
"2190","45-64","Female","elastic-transform",5,"Yolov5",900.400403874974,1214
"2191","45-64","Female","pixelate",1,"AWS",1163.66056105611,1214
"2192","45-64","Female","pixelate",1,"Azure",1174.93844884488,1214
"2193","45-64","Female","pixelate",1,"GCP",1196.40099009901,1211
"2194","45-64","Female","pixelate",1,"MogFace",1164.29125412541,1191
"2195","45-64","Female","pixelate",1,"TinaFace",1135.62326732673,1201
"2196","45-64","Female","pixelate",1,"Yolov5",1127.83259223039,1214
"2197","45-64","Female","pixelate",2,"AWS",1154.64174917492,1214
"2198","45-64","Female","pixelate",2,"Azure",1167.03217821782,1214
"2199","45-64","Female","pixelate",2,"GCP",1189.06798679868,1211
"2200","45-64","Female","pixelate",2,"MogFace",1157.25937293729,1191
"2201","45-64","Female","pixelate",2,"TinaFace",1110.51303630363,1201
"2202","45-64","Female","pixelate",2,"Yolov5",1114.42164216422,1214
"2203","45-64","Female","pixelate",3,"AWS",1090.18712871287,1214
"2204","45-64","Female","pixelate",3,"Azure",1129.56666666667,1214
"2205","45-64","Female","pixelate",3,"GCP",1173.25148514851,1211
"2206","45-64","Female","pixelate",3,"MogFace",1124.63193069307,1191
"2207","45-64","Female","pixelate",3,"TinaFace",686.34504950495,1201
"2208","45-64","Female","pixelate",3,"Yolov5",1046.26806930693,1214
"2209","45-64","Female","pixelate",4,"AWS",984.448514851485,1214
"2210","45-64","Female","pixelate",4,"Azure",1088.34356435644,1214
"2211","45-64","Female","pixelate",4,"GCP",1131.35247524752,1211
"2212","45-64","Female","pixelate",4,"MogFace",1072.5805280528,1191
"2213","45-64","Female","pixelate",4,"TinaFace",108.964356435644,1201
"2214","45-64","Female","pixelate",4,"Yolov5",842.04100660066,1214
"2215","45-64","Female","pixelate",5,"AWS",862.330363036304,1214
"2216","45-64","Female","pixelate",5,"Azure",1036.18415841584,1214
"2217","45-64","Female","pixelate",5,"GCP",1083.67821782178,1211
"2218","45-64","Female","pixelate",5,"MogFace",1027.15618811881,1191
"2219","45-64","Female","pixelate",5,"TinaFace",16.0049504950495,1201
"2220","45-64","Female","pixelate",5,"Yolov5",412.95396039604,1214
"2221","45-64","Female","jpeg-compression",1,"AWS",1153.62095709571,1214
"2222","45-64","Female","jpeg-compression",1,"Azure",1158.95891089109,1214
"2223","45-64","Female","jpeg-compression",1,"GCP",1192.51930693069,1211
"2224","45-64","Female","jpeg-compression",1,"MogFace",1156.73795379538,1191
"2225","45-64","Female","jpeg-compression",1,"TinaFace",1137.76138613861,1201
"2226","45-64","Female","jpeg-compression",1,"Yolov5",1121.48327420084,1214
"2227","45-64","Female","jpeg-compression",2,"AWS",1131.40858085809,1214
"2228","45-64","Female","jpeg-compression",2,"Azure",1139.68217821782,1214
"2229","45-64","Female","jpeg-compression",2,"GCP",1186.94356435644,1211
"2230","45-64","Female","jpeg-compression",2,"MogFace",1144.87095709571,1191
"2231","45-64","Female","jpeg-compression",2,"TinaFace",1094.30841584158,1201
"2232","45-64","Female","jpeg-compression",2,"Yolov5",1094.34132956153,1214
"2233","45-64","Female","jpeg-compression",3,"AWS",1108.49323432343,1214
"2234","45-64","Female","jpeg-compression",3,"Azure",1128.78663366337,1214
"2235","45-64","Female","jpeg-compression",3,"GCP",1180.10099009901,1211
"2236","45-64","Female","jpeg-compression",3,"MogFace",1130.54735973597,1191
"2237","45-64","Female","jpeg-compression",3,"TinaFace",1031.38910891089,1201
"2238","45-64","Female","jpeg-compression",3,"Yolov5",1071.04290429043,1214
"2239","45-64","Female","jpeg-compression",4,"AWS",1030.52079207921,1214
"2240","45-64","Female","jpeg-compression",4,"Azure",1092.75396039604,1214
"2241","45-64","Female","jpeg-compression",4,"GCP",1164.06831683168,1211
"2242","45-64","Female","jpeg-compression",4,"MogFace",1089.24224422442,1191
"2243","45-64","Female","jpeg-compression",4,"TinaFace",761.60099009901,1201
"2244","45-64","Female","jpeg-compression",4,"Yolov5",1001.5001650165,1214
"2245","45-64","Female","jpeg-compression",5,"AWS",871.637623762376,1214
"2246","45-64","Female","jpeg-compression",5,"Azure",1041.30693069307,1214
"2247","45-64","Female","jpeg-compression",5,"GCP",1136.27772277228,1211
"2248","45-64","Female","jpeg-compression",5,"MogFace",999.432673267327,1191
"2249","45-64","Female","jpeg-compression",5,"TinaFace",372.173267326733,1201
"2250","45-64","Female","jpeg-compression",5,"Yolov5",871.393564356435,1214
"2251","45-64","Male","gaussian-noise",1,"AWS",2508.55008250825,2830
"2252","45-64","Male","gaussian-noise",1,"Azure",2550.20577557756,2830
"2253","45-64","Male","gaussian-noise",1,"GCP",2725.41056105611,2825
"2254","45-64","Male","gaussian-noise",1,"MogFace",2567.57912541254,2771
"2255","45-64","Male","gaussian-noise",1,"TinaFace",1824.74290429043,2739
"2256","45-64","Male","gaussian-noise",1,"Yolov5",2410.10836890832,2830
"2257","45-64","Male","gaussian-noise",2,"AWS",2337.52425742574,2830
"2258","45-64","Male","gaussian-noise",2,"Azure",2410.07442244224,2830
"2259","45-64","Male","gaussian-noise",2,"GCP",2594.78638613861,2825
"2260","45-64","Male","gaussian-noise",2,"MogFace",2416.4204620462,2771
"2261","45-64","Male","gaussian-noise",2,"TinaFace",619.659900990099,2739
"2262","45-64","Male","gaussian-noise",2,"Yolov5",1896.35379537954,2830
"2263","45-64","Male","gaussian-noise",3,"AWS",2045.56782178218,2830
"2264","45-64","Male","gaussian-noise",3,"Azure",2026.31188118812,2830
"2265","45-64","Male","gaussian-noise",3,"GCP",2364.60264026403,2825
"2266","45-64","Male","gaussian-noise",3,"MogFace",2132.78712871287,2771
"2267","45-64","Male","gaussian-noise",3,"TinaFace",22.7772277227723,2739
"2268","45-64","Male","gaussian-noise",3,"Yolov5",621.416666666667,2830
"2269","45-64","Male","gaussian-noise",4,"AWS",1375.64405940594,2830
"2270","45-64","Male","gaussian-noise",4,"Azure",1133.74158415842,2830
"2271","45-64","Male","gaussian-noise",4,"GCP",1983.01386138614,2825
"2272","45-64","Male","gaussian-noise",4,"MogFace",1620.50660066007,2771
"2273","45-64","Male","gaussian-noise",4,"TinaFace",0.100990099009901,2739
"2274","45-64","Male","gaussian-noise",4,"Yolov5",56.5410891089109,2830
"2275","45-64","Male","gaussian-noise",5,"AWS",402.135643564356,2830
"2276","45-64","Male","gaussian-noise",5,"Azure",281.347524752475,2830
"2277","45-64","Male","gaussian-noise",5,"GCP",1340.50544554455,2825
"2278","45-64","Male","gaussian-noise",5,"MogFace",756.418811881188,2771
"2279","45-64","Male","gaussian-noise",5,"TinaFace",0,2739
"2280","45-64","Male","gaussian-noise",5,"Yolov5",0.6,2830
"2281","45-64","Male","shot-noise",1,"AWS",2478.01381188119,2830
"2282","45-64","Male","shot-noise",1,"Azure",2517.80693069307,2830
"2283","45-64","Male","shot-noise",1,"GCP",2691.19216171617,2825
"2284","45-64","Male","shot-noise",1,"MogFace",2538.84056105611,2771
"2285","45-64","Male","shot-noise",1,"TinaFace",1684.7055280528,2739
"2286","45-64","Male","shot-noise",1,"Yolov5",2354.77153961475,2830
"2287","45-64","Male","shot-noise",2,"AWS",2275.90445544554,2830
"2288","45-64","Male","shot-noise",2,"Azure",2334.77062706271,2830
"2289","45-64","Male","shot-noise",2,"GCP",2521.07062706271,2825
"2290","45-64","Male","shot-noise",2,"MogFace",2359.70511551155,2771
"2291","45-64","Male","shot-noise",2,"TinaFace",390.738778877888,2739
"2292","45-64","Male","shot-noise",2,"Yolov5",1543.23054141128,2830
"2293","45-64","Male","shot-noise",3,"AWS",1948.00693069307,2830
"2294","45-64","Male","shot-noise",3,"Azure",1845.96188118812,2830
"2295","45-64","Male","shot-noise",3,"GCP",2301.27475247525,2825
"2296","45-64","Male","shot-noise",3,"MogFace",2075.57945544554,2771
"2297","45-64","Male","shot-noise",3,"TinaFace",23.9336633663366,2739
"2298","45-64","Male","shot-noise",3,"Yolov5",482.022772277228,2830
"2299","45-64","Male","shot-noise",4,"AWS",1056.61435643564,2830
"2300","45-64","Male","shot-noise",4,"Azure",776.294554455445,2830
"2301","45-64","Male","shot-noise",4,"GCP",1789.51155115512,2825
"2302","45-64","Male","shot-noise",4,"MogFace",1374.58415841584,2771
"2303","45-64","Male","shot-noise",4,"TinaFace",0,2739
"2304","45-64","Male","shot-noise",4,"Yolov5",28.3930693069307,2830
"2305","45-64","Male","shot-noise",5,"AWS",460.294059405941,2830
"2306","45-64","Male","shot-noise",5,"Azure",295.092079207921,2830
"2307","45-64","Male","shot-noise",5,"GCP",1379.5149339934,2825
"2308","45-64","Male","shot-noise",5,"MogFace",790.961881188119,2771
"2309","45-64","Male","shot-noise",5,"TinaFace",0,2739
"2310","45-64","Male","shot-noise",5,"Yolov5",2.9,2830
"2311","45-64","Male","impulse-noise",1,"AWS",2266.88272277228,2830
"2312","45-64","Male","impulse-noise",1,"Azure",2494.02821782178,2830
"2313","45-64","Male","impulse-noise",1,"GCP",2733.27665016502,2825
"2314","45-64","Male","impulse-noise",1,"MogFace",2337.15792079208,2771
"2315","45-64","Male","impulse-noise",1,"TinaFace",351.691666666667,2739
"2316","45-64","Male","impulse-noise",1,"Yolov5",2236.21970043158,2830
"2317","45-64","Male","impulse-noise",2,"AWS",2119.87747524752,2830
"2318","45-64","Male","impulse-noise",2,"Azure",2363.55,2830
"2319","45-64","Male","impulse-noise",2,"GCP",2645.56485148515,2825
"2320","45-64","Male","impulse-noise",2,"MogFace",2153.03729372937,2771
"2321","45-64","Male","impulse-noise",2,"TinaFace",47.1435643564356,2739
"2322","45-64","Male","impulse-noise",2,"Yolov5",1488.85404840484,2830
"2323","45-64","Male","impulse-noise",3,"AWS",1991.3603960396,2830
