"","SkinType","Gender","Age","Lighting","Corruption","Severity","Service","sum_AP","n"
"308","Lighter","Feminine","19-45","Bright","brightness",2,"Azure",1345.33745874587,1357
"309","Lighter","Feminine","19-45","Bright","brightness",2,"GCP",1341.12079207921,1353
"310","Lighter","Feminine","19-45","Bright","brightness",2,"MogFace",1355.04455445545,1358
"311","Lighter","Feminine","19-45","Bright","brightness",2,"TinaFace",1349.60594059406,1358
"312","Lighter","Feminine","19-45","Bright","brightness",2,"Yolov5",1314.35210985384,1358
"313","Lighter","Feminine","19-45","Bright","brightness",3,"AWS",1351.91831683168,1357
"314","Lighter","Feminine","19-45","Bright","brightness",3,"Azure",1339.34018151815,1357
"315","Lighter","Feminine","19-45","Bright","brightness",3,"GCP",1335.83168316832,1353
"316","Lighter","Feminine","19-45","Bright","brightness",3,"MogFace",1351.33514851485,1358
"317","Lighter","Feminine","19-45","Bright","brightness",3,"TinaFace",1343.50099009901,1358
"318","Lighter","Feminine","19-45","Bright","brightness",3,"Yolov5",1302.7088873173,1358
"319","Lighter","Feminine","19-45","Bright","brightness",4,"AWS",1346.9599009901,1357
"320","Lighter","Feminine","19-45","Bright","brightness",4,"Azure",1327.86452145215,1357
"321","Lighter","Feminine","19-45","Bright","brightness",4,"GCP",1326.41377887789,1353
"322","Lighter","Feminine","19-45","Bright","brightness",4,"MogFace",1344.85742574257,1358
"323","Lighter","Feminine","19-45","Bright","brightness",4,"TinaFace",1338.04290429043,1358
"324","Lighter","Feminine","19-45","Bright","brightness",4,"Yolov5",1285.87392739274,1358
"325","Lighter","Feminine","19-45","Bright","brightness",5,"AWS",1333.82128712871,1357
"326","Lighter","Feminine","19-45","Bright","brightness",5,"Azure",1310.06897689769,1357
"327","Lighter","Feminine","19-45","Bright","brightness",5,"GCP",1311.07904290429,1353
"328","Lighter","Feminine","19-45","Bright","brightness",5,"MogFace",1331.15346534653,1358
"329","Lighter","Feminine","19-45","Bright","brightness",5,"TinaFace",1327.95247524752,1358
"330","Lighter","Feminine","19-45","Bright","brightness",5,"Yolov5",1271.11196369637,1358
"331","Lighter","Feminine","19-45","Bright","contrast",1,"AWS",1350.10511551155,1357
"332","Lighter","Feminine","19-45","Bright","contrast",1,"Azure",1332.80115511551,1357
"333","Lighter","Feminine","19-45","Bright","contrast",1,"GCP",1321.32623762376,1353
"334","Lighter","Feminine","19-45","Bright","contrast",1,"MogFace",1350.67277227723,1358
"335","Lighter","Feminine","19-45","Bright","contrast",1,"TinaFace",1341.0400990099,1358
"336","Lighter","Feminine","19-45","Bright","contrast",1,"Yolov5",1280.7254950495,1358
"337","Lighter","Feminine","19-45","Bright","contrast",2,"AWS",1342.81188118812,1357
"338","Lighter","Feminine","19-45","Bright","contrast",2,"Azure",1321.16551155115,1357
"339","Lighter","Feminine","19-45","Bright","contrast",2,"GCP",1321.16138613861,1353
"340","Lighter","Feminine","19-45","Bright","contrast",2,"MogFace",1343.02920792079,1358
"341","Lighter","Feminine","19-45","Bright","contrast",2,"TinaFace",1335.87772277228,1358
"342","Lighter","Feminine","19-45","Bright","contrast",2,"Yolov5",1265.47904290429,1358
"343","Lighter","Feminine","19-45","Bright","contrast",3,"AWS",1325.33531353135,1357
"344","Lighter","Feminine","19-45","Bright","contrast",3,"Azure",1292.04933993399,1357
"345","Lighter","Feminine","19-45","Bright","contrast",3,"GCP",1296.6504950495,1353
"346","Lighter","Feminine","19-45","Bright","contrast",3,"MogFace",1321.82673267327,1358
"347","Lighter","Feminine","19-45","Bright","contrast",3,"TinaFace",1322.73118811881,1358
"348","Lighter","Feminine","19-45","Bright","contrast",3,"Yolov5",1235.07557755776,1358
"349","Lighter","Feminine","19-45","Bright","contrast",4,"AWS",1263.13465346535,1357
"350","Lighter","Feminine","19-45","Bright","contrast",4,"Azure",1219.59570957096,1357
"351","Lighter","Feminine","19-45","Bright","contrast",4,"GCP",985.146204620462,1353
"352","Lighter","Feminine","19-45","Bright","contrast",4,"MogFace",1227.03861386139,1358
"353","Lighter","Feminine","19-45","Bright","contrast",4,"TinaFace",1267.81683168317,1358
"354","Lighter","Feminine","19-45","Bright","contrast",4,"Yolov5",1166.16551155116,1358
"355","Lighter","Feminine","19-45","Bright","contrast",5,"AWS",1060.36831683168,1357
"356","Lighter","Feminine","19-45","Bright","contrast",5,"Azure",1017.61782178218,1357
"357","Lighter","Feminine","19-45","Bright","contrast",5,"GCP",103.159405940594,1353
"358","Lighter","Feminine","19-45","Bright","contrast",5,"MogFace",959.492739273927,1358
"359","Lighter","Feminine","19-45","Bright","contrast",5,"TinaFace",1027.3603960396,1358
"360","Lighter","Feminine","19-45","Bright","contrast",5,"Yolov5",934.927887788779,1358
"361","Lighter","Feminine","19-45","Bright","elastic-transform",1,"AWS",491.243564356436,1357
"362","Lighter","Feminine","19-45","Bright","elastic-transform",1,"Azure",495.253960396039,1357
"363","Lighter","Feminine","19-45","Bright","elastic-transform",1,"GCP",678.027227722772,1353
"364","Lighter","Feminine","19-45","Bright","elastic-transform",1,"MogFace",493.034653465346,1358
"365","Lighter","Feminine","19-45","Bright","elastic-transform",1,"TinaFace",491.076237623762,1358
"366","Lighter","Feminine","19-45","Bright","elastic-transform",1,"Yolov5",502.544917491749,1358
"367","Lighter","Feminine","19-45","Bright","elastic-transform",2,"AWS",202.846534653465,1357
"368","Lighter","Feminine","19-45","Bright","elastic-transform",2,"Azure",209.021287128713,1357
"369","Lighter","Feminine","19-45","Bright","elastic-transform",2,"GCP",333.582178217822,1353
"370","Lighter","Feminine","19-45","Bright","elastic-transform",2,"MogFace",202.634653465346,1358
"371","Lighter","Feminine","19-45","Bright","elastic-transform",2,"TinaFace",203.000495049505,1358
"372","Lighter","Feminine","19-45","Bright","elastic-transform",2,"Yolov5",211.322112211221,1358
"373","Lighter","Feminine","19-45","Bright","elastic-transform",3,"AWS",1158.89719471947,1357
"374","Lighter","Feminine","19-45","Bright","elastic-transform",3,"Azure",1154.08300330033,1357
"375","Lighter","Feminine","19-45","Bright","elastic-transform",3,"GCP",1227.77128712871,1353
"376","Lighter","Feminine","19-45","Bright","elastic-transform",3,"MogFace",1165.15,1358
"377","Lighter","Feminine","19-45","Bright","elastic-transform",3,"TinaFace",1156.7801980198,1358
"378","Lighter","Feminine","19-45","Bright","elastic-transform",3,"Yolov5",1130.30343234323,1358
"379","Lighter","Feminine","19-45","Bright","elastic-transform",4,"AWS",1159.93250825082,1357
"380","Lighter","Feminine","19-45","Bright","elastic-transform",4,"Azure",1148.59306930693,1357
"381","Lighter","Feminine","19-45","Bright","elastic-transform",4,"GCP",1220.62277227723,1353
"382","Lighter","Feminine","19-45","Bright","elastic-transform",4,"MogFace",1157.74900990099,1358
"383","Lighter","Feminine","19-45","Bright","elastic-transform",4,"TinaFace",1153.69521452145,1358
"384","Lighter","Feminine","19-45","Bright","elastic-transform",4,"Yolov5",1122.54801980198,1358
"385","Lighter","Feminine","19-45","Bright","elastic-transform",5,"AWS",1144.2702970297,1357
"386","Lighter","Feminine","19-45","Bright","elastic-transform",5,"Azure",1124.49570957096,1357
"387","Lighter","Feminine","19-45","Bright","elastic-transform",5,"GCP",1194.90676567657,1353
"388","Lighter","Feminine","19-45","Bright","elastic-transform",5,"MogFace",1130.14950495049,1358
"389","Lighter","Feminine","19-45","Bright","elastic-transform",5,"TinaFace",1129.82722772277,1358
"390","Lighter","Feminine","19-45","Bright","elastic-transform",5,"Yolov5",1102.58943894389,1358
"391","Lighter","Feminine","19-45","Bright","pixelate",1,"AWS",1354.85891089109,1357
"392","Lighter","Feminine","19-45","Bright","pixelate",1,"Azure",1351.2797029703,1357
"393","Lighter","Feminine","19-45","Bright","pixelate",1,"GCP",1347.27722772277,1353
"394","Lighter","Feminine","19-45","Bright","pixelate",1,"MogFace",1357.7504950495,1358
"395","Lighter","Feminine","19-45","Bright","pixelate",1,"TinaFace",1351.41584158416,1358
"396","Lighter","Feminine","19-45","Bright","pixelate",1,"Yolov5",1323.90851013673,1358
"397","Lighter","Feminine","19-45","Bright","pixelate",2,"AWS",1351.9595709571,1357
"398","Lighter","Feminine","19-45","Bright","pixelate",2,"Azure",1342.99900990099,1357
"399","Lighter","Feminine","19-45","Bright","pixelate",2,"GCP",1343.23168316832,1353
"400","Lighter","Feminine","19-45","Bright","pixelate",2,"MogFace",1354.10495049505,1358
"401","Lighter","Feminine","19-45","Bright","pixelate",2,"TinaFace",1343.73613861386,1358
"402","Lighter","Feminine","19-45","Bright","pixelate",2,"Yolov5",1308.53337458746,1358
"403","Lighter","Feminine","19-45","Bright","pixelate",3,"AWS",1352.00594059406,1357
"404","Lighter","Feminine","19-45","Bright","pixelate",3,"Azure",1340.00841584158,1357
"405","Lighter","Feminine","19-45","Bright","pixelate",3,"GCP",1341.1900990099,1353
"406","Lighter","Feminine","19-45","Bright","pixelate",3,"MogFace",1350.7400990099,1358
"407","Lighter","Feminine","19-45","Bright","pixelate",3,"TinaFace",1339.71633663366,1358
"408","Lighter","Feminine","19-45","Bright","pixelate",3,"Yolov5",1304.53773927393,1358
"409","Lighter","Feminine","19-45","Bright","pixelate",4,"AWS",1338.37178217822,1357
"410","Lighter","Feminine","19-45","Bright","pixelate",4,"Azure",1308.45445544554,1357
"411","Lighter","Feminine","19-45","Bright","pixelate",4,"GCP",1327.550330033,1353
"412","Lighter","Feminine","19-45","Bright","pixelate",4,"MogFace",1335.85940594059,1358
"413","Lighter","Feminine","19-45","Bright","pixelate",4,"TinaFace",1314.38712871287,1358
"414","Lighter","Feminine","19-45","Bright","pixelate",4,"Yolov5",1256.80396039604,1358
"415","Lighter","Feminine","19-45","Bright","pixelate",5,"AWS",1041.62524752475,1357
"416","Lighter","Feminine","19-45","Bright","pixelate",5,"Azure",1129.78679867987,1357
"417","Lighter","Feminine","19-45","Bright","pixelate",5,"GCP",1212.45313531353,1353
"418","Lighter","Feminine","19-45","Bright","pixelate",5,"MogFace",1222.34059405941,1358
"419","Lighter","Feminine","19-45","Bright","pixelate",5,"TinaFace",1157.04752475248,1358
"420","Lighter","Feminine","19-45","Bright","pixelate",5,"Yolov5",1123.11452145215,1358
"421","Lighter","Feminine","19-45","Bright","jpeg-compression",1,"AWS",1354.35891089109,1357
"422","Lighter","Feminine","19-45","Bright","jpeg-compression",1,"Azure",1337.6800330033,1357
"423","Lighter","Feminine","19-45","Bright","jpeg-compression",1,"GCP",1344.50297029703,1353
"424","Lighter","Feminine","19-45","Bright","jpeg-compression",1,"MogFace",1352.88316831683,1358
"425","Lighter","Feminine","19-45","Bright","jpeg-compression",1,"TinaFace",1345.98927392739,1358
"426","Lighter","Feminine","19-45","Bright","jpeg-compression",1,"Yolov5",1314.95214521452,1358
"427","Lighter","Feminine","19-45","Bright","jpeg-compression",2,"AWS",1352.72277227723,1357
"428","Lighter","Feminine","19-45","Bright","jpeg-compression",2,"Azure",1325.4301980198,1357
"429","Lighter","Feminine","19-45","Bright","jpeg-compression",2,"GCP",1345.08415841584,1353
"430","Lighter","Feminine","19-45","Bright","jpeg-compression",2,"MogFace",1348.79257425743,1358
"431","Lighter","Feminine","19-45","Bright","jpeg-compression",2,"TinaFace",1344.06138613861,1358
"432","Lighter","Feminine","19-45","Bright","jpeg-compression",2,"Yolov5",1306.42991749175,1358
"433","Lighter","Feminine","19-45","Bright","jpeg-compression",3,"AWS",1350.33168316832,1357
"434","Lighter","Feminine","19-45","Bright","jpeg-compression",3,"Azure",1319.49900990099,1357
"435","Lighter","Feminine","19-45","Bright","jpeg-compression",3,"GCP",1342.76435643564,1353
"436","Lighter","Feminine","19-45","Bright","jpeg-compression",3,"MogFace",1344.7599009901,1358
"437","Lighter","Feminine","19-45","Bright","jpeg-compression",3,"TinaFace",1339.03118811881,1358
"438","Lighter","Feminine","19-45","Bright","jpeg-compression",3,"Yolov5",1299.12402640264,1358
"439","Lighter","Feminine","19-45","Bright","jpeg-compression",4,"AWS",1339.98217821782,1357
"440","Lighter","Feminine","19-45","Bright","jpeg-compression",4,"Azure",1291.17574257426,1357
"441","Lighter","Feminine","19-45","Bright","jpeg-compression",4,"GCP",1336.3904290429,1353
"442","Lighter","Feminine","19-45","Bright","jpeg-compression",4,"MogFace",1327.61551155115,1358
"443","Lighter","Feminine","19-45","Bright","jpeg-compression",4,"TinaFace",1324.55907590759,1358
"444","Lighter","Feminine","19-45","Bright","jpeg-compression",4,"Yolov5",1276.34298679868,1358
"445","Lighter","Feminine","19-45","Bright","jpeg-compression",5,"AWS",1317.81633663366,1357
"446","Lighter","Feminine","19-45","Bright","jpeg-compression",5,"Azure",1253.72227722772,1357
"447","Lighter","Feminine","19-45","Bright","jpeg-compression",5,"GCP",1323.02896039604,1353
"448","Lighter","Feminine","19-45","Bright","jpeg-compression",5,"MogFace",1297.2301980198,1358
"449","Lighter","Feminine","19-45","Bright","jpeg-compression",5,"TinaFace",1291.22079207921,1358
"450","Lighter","Feminine","19-45","Bright","jpeg-compression",5,"Yolov5",1240.28669713125,1358
"451","Lighter","Feminine","19-45","Dim","gaussian-noise",1,"AWS",444.925247524752,461
"452","Lighter","Feminine","19-45","Dim","gaussian-noise",1,"Azure",419.49603960396,461
"453","Lighter","Feminine","19-45","Dim","gaussian-noise",1,"GCP",442.201485148515,458
"454","Lighter","Feminine","19-45","Dim","gaussian-noise",1,"MogFace",404.663861386139,461
"455","Lighter","Feminine","19-45","Dim","gaussian-noise",1,"TinaFace",452.610891089109,461
"456","Lighter","Feminine","19-45","Dim","gaussian-noise",1,"Yolov5",396.433168316832,461
"457","Lighter","Feminine","19-45","Dim","gaussian-noise",2,"AWS",431.621782178218,461
"458","Lighter","Feminine","19-45","Dim","gaussian-noise",2,"Azure",384.422277227723,461
"459","Lighter","Feminine","19-45","Dim","gaussian-noise",2,"GCP",422.761881188119,458
"460","Lighter","Feminine","19-45","Dim","gaussian-noise",2,"MogFace",346.004455445545,461
"461","Lighter","Feminine","19-45","Dim","gaussian-noise",2,"TinaFace",433.147524752475,461
"462","Lighter","Feminine","19-45","Dim","gaussian-noise",2,"Yolov5",337.318646864686,461
"463","Lighter","Feminine","19-45","Dim","gaussian-noise",3,"AWS",405.879207920792,461
"464","Lighter","Feminine","19-45","Dim","gaussian-noise",3,"Azure",285.053465346535,461
"465","Lighter","Feminine","19-45","Dim","gaussian-noise",3,"GCP",383.510891089109,458
"466","Lighter","Feminine","19-45","Dim","gaussian-noise",3,"MogFace",222.225742574257,461
"467","Lighter","Feminine","19-45","Dim","gaussian-noise",3,"TinaFace",378.030693069307,461
"468","Lighter","Feminine","19-45","Dim","gaussian-noise",3,"Yolov5",143.871782178218,461
"469","Lighter","Feminine","19-45","Dim","gaussian-noise",4,"AWS",374.349504950495,461
"470","Lighter","Feminine","19-45","Dim","gaussian-noise",4,"Azure",125.159405940594,461
"471","Lighter","Feminine","19-45","Dim","gaussian-noise",4,"GCP",325.896369636964,458
"472","Lighter","Feminine","19-45","Dim","gaussian-noise",4,"MogFace",93.2529702970297,461
"473","Lighter","Feminine","19-45","Dim","gaussian-noise",4,"TinaFace",188.716831683168,461
"474","Lighter","Feminine","19-45","Dim","gaussian-noise",4,"Yolov5",10.6821782178218,461
"475","Lighter","Feminine","19-45","Dim","gaussian-noise",5,"AWS",305.633663366337,461
"476","Lighter","Feminine","19-45","Dim","gaussian-noise",5,"Azure",16.1,461
"477","Lighter","Feminine","19-45","Dim","gaussian-noise",5,"GCP",185.914603960396,458
"478","Lighter","Feminine","19-45","Dim","gaussian-noise",5,"MogFace",10.3,461
"479","Lighter","Feminine","19-45","Dim","gaussian-noise",5,"TinaFace",21.85,461
"480","Lighter","Feminine","19-45","Dim","gaussian-noise",5,"Yolov5",0,461
"481","Lighter","Feminine","19-45","Dim","shot-noise",1,"AWS",454.04801980198,461
"482","Lighter","Feminine","19-45","Dim","shot-noise",1,"Azure",440.99702970297,461
"483","Lighter","Feminine","19-45","Dim","shot-noise",1,"GCP",454.54504950495,458
"484","Lighter","Feminine","19-45","Dim","shot-noise",1,"MogFace",436.743069306931,461
"485","Lighter","Feminine","19-45","Dim","shot-noise",1,"TinaFace",458.09603960396,461
"486","Lighter","Feminine","19-45","Dim","shot-noise",1,"Yolov5",415.129702970297,461
"487","Lighter","Feminine","19-45","Dim","shot-noise",2,"AWS",444.776732673267,461
"488","Lighter","Feminine","19-45","Dim","shot-noise",2,"Azure",423.880198019802,461
"489","Lighter","Feminine","19-45","Dim","shot-noise",2,"GCP",442.94801980198,458
"490","Lighter","Feminine","19-45","Dim","shot-noise",2,"MogFace",407.94900990099,461
"491","Lighter","Feminine","19-45","Dim","shot-noise",2,"TinaFace",452.666831683168,461
"492","Lighter","Feminine","19-45","Dim","shot-noise",2,"Yolov5",397.516336633663,461
"493","Lighter","Feminine","19-45","Dim","shot-noise",3,"AWS",431.512376237624,461
"494","Lighter","Feminine","19-45","Dim","shot-noise",3,"Azure",399.688118811881,461
"495","Lighter","Feminine","19-45","Dim","shot-noise",3,"GCP",427.678217821782,458
"496","Lighter","Feminine","19-45","Dim","shot-noise",3,"MogFace",356.175742574257,461
"497","Lighter","Feminine","19-45","Dim","shot-noise",3,"TinaFace",438.49504950495,461
"498","Lighter","Feminine","19-45","Dim","shot-noise",3,"Yolov5",350.390594059406,461
"499","Lighter","Feminine","19-45","Dim","shot-noise",4,"AWS",414.072277227723,461
"500","Lighter","Feminine","19-45","Dim","shot-noise",4,"Azure",278.679207920792,461
"501","Lighter","Feminine","19-45","Dim","shot-noise",4,"GCP",382.362376237624,458
"502","Lighter","Feminine","19-45","Dim","shot-noise",4,"MogFace",202.476732673267,461
"503","Lighter","Feminine","19-45","Dim","shot-noise",4,"TinaFace",361.505445544554,461
"504","Lighter","Feminine","19-45","Dim","shot-noise",4,"Yolov5",23.5633663366337,461
"505","Lighter","Feminine","19-45","Dim","shot-noise",5,"AWS",400.873762376238,461
"506","Lighter","Feminine","19-45","Dim","shot-noise",5,"Azure",123.660396039604,461
"507","Lighter","Feminine","19-45","Dim","shot-noise",5,"GCP",345.919306930693,458
