"","Skin.Type","Gender","Age","Lighting","Corruption","Severity","Service","sum_AP","n"
"6915","Darker","Other","45-64","Bright","brightness",5,"GCP",145.490594059406,152
"6916","Darker","Other","45-64","Bright","contrast",1,"AWS",150.060396039604,154
"6917","Darker","Other","45-64","Bright","contrast",1,"Azure",147.323762376238,152
"6918","Darker","Other","45-64","Bright","contrast",1,"GCP",148.932178217822,152
"6919","Darker","Other","45-64","Bright","contrast",2,"AWS",148.861386138614,154
"6920","Darker","Other","45-64","Bright","contrast",2,"Azure",145.723762376238,152
"6921","Darker","Other","45-64","Bright","contrast",2,"GCP",147.542079207921,152
"6922","Darker","Other","45-64","Bright","contrast",3,"AWS",146.762376237624,154
"6923","Darker","Other","45-64","Bright","contrast",3,"Azure",141.659900990099,152
"6924","Darker","Other","45-64","Bright","contrast",3,"GCP",141.498514851485,152
"6925","Darker","Other","45-64","Bright","contrast",4,"AWS",133.024752475248,154
"6926","Darker","Other","45-64","Bright","contrast",4,"Azure",128.344554455446,152
"6927","Darker","Other","45-64","Bright","contrast",4,"GCP",101.884158415842,152
"6928","Darker","Other","45-64","Bright","contrast",5,"AWS",101.573267326733,154
"6929","Darker","Other","45-64","Bright","contrast",5,"Azure",96.630198019802,152
"6930","Darker","Other","45-64","Bright","contrast",5,"GCP",4.7,152
"6931","Darker","Other","45-64","Bright","elastic-transform",1,"AWS",55.0915841584158,154
"6932","Darker","Other","45-64","Bright","elastic-transform",1,"Azure",54.4207920792079,152
"6933","Darker","Other","45-64","Bright","elastic-transform",1,"GCP",75.1430693069307,152
"6934","Darker","Other","45-64","Bright","elastic-transform",2,"AWS",25.089603960396,154
"6935","Darker","Other","45-64","Bright","elastic-transform",2,"Azure",25.3876237623762,152
"6936","Darker","Other","45-64","Bright","elastic-transform",2,"GCP",40.0935643564356,152
"6937","Darker","Other","45-64","Bright","elastic-transform",3,"AWS",130.260396039604,154
"6938","Darker","Other","45-64","Bright","elastic-transform",3,"Azure",128.942079207921,152
"6939","Darker","Other","45-64","Bright","elastic-transform",3,"GCP",137.408910891089,152
"6940","Darker","Other","45-64","Bright","elastic-transform",4,"AWS",131.087623762376,154
"6941","Darker","Other","45-64","Bright","elastic-transform",4,"Azure",128.198514851485,152
"6942","Darker","Other","45-64","Bright","elastic-transform",4,"GCP",139.182673267327,152
"6943","Darker","Other","45-64","Bright","elastic-transform",5,"AWS",128.031188118812,154
"6944","Darker","Other","45-64","Bright","elastic-transform",5,"Azure",124.278217821782,152
"6945","Darker","Other","45-64","Bright","elastic-transform",5,"GCP",133.564356435644,152
"6946","Darker","Other","45-64","Bright","pixelate",1,"AWS",153.925247524752,154
"6947","Darker","Other","45-64","Bright","pixelate",1,"Azure",150.805940594059,152
"6948","Darker","Other","45-64","Bright","pixelate",1,"GCP",150.480693069307,152
"6949","Darker","Other","45-64","Bright","pixelate",2,"AWS",152.951485148515,154
"6950","Darker","Other","45-64","Bright","pixelate",2,"Azure",148.484653465346,152
"6951","Darker","Other","45-64","Bright","pixelate",2,"GCP",149.934158415842,152
"6952","Darker","Other","45-64","Bright","pixelate",3,"AWS",151.655445544554,154
"6953","Darker","Other","45-64","Bright","pixelate",3,"Azure",148.584653465347,152
"6954","Darker","Other","45-64","Bright","pixelate",3,"GCP",150.628217821782,152
"6955","Darker","Other","45-64","Bright","pixelate",4,"AWS",149.556435643564,154
"6956","Darker","Other","45-64","Bright","pixelate",4,"Azure",142.372772277228,152
"6957","Darker","Other","45-64","Bright","pixelate",4,"GCP",148.304950495049,152
"6958","Darker","Other","45-64","Bright","pixelate",5,"AWS",107.816831683168,154
"6959","Darker","Other","45-64","Bright","pixelate",5,"Azure",120.906930693069,152
"6960","Darker","Other","45-64","Bright","pixelate",5,"GCP",132.417821782178,152
"6961","Darker","Other","45-64","Bright","jpeg-compression",1,"AWS",153.150495049505,154
"6962","Darker","Other","45-64","Bright","jpeg-compression",1,"Azure",148.369306930693,152
"6963","Darker","Other","45-64","Bright","jpeg-compression",1,"GCP",149.958415841584,152
"6964","Darker","Other","45-64","Bright","jpeg-compression",2,"AWS",152.425247524752,154
"6965","Darker","Other","45-64","Bright","jpeg-compression",2,"Azure",146.15198019802,152
"6966","Darker","Other","45-64","Bright","jpeg-compression",2,"GCP",150.804950495049,152
"6967","Darker","Other","45-64","Bright","jpeg-compression",3,"AWS",152.626237623762,154
"6968","Darker","Other","45-64","Bright","jpeg-compression",3,"Azure",144.777227722772,152
"6969","Darker","Other","45-64","Bright","jpeg-compression",3,"GCP",149.685643564356,152
"6970","Darker","Other","45-64","Bright","jpeg-compression",4,"AWS",148.976732673267,154
"6971","Darker","Other","45-64","Bright","jpeg-compression",4,"Azure",140.281683168317,152
"6972","Darker","Other","45-64","Bright","jpeg-compression",4,"GCP",150.053465346535,152
"6973","Darker","Other","45-64","Bright","jpeg-compression",5,"AWS",143.286633663366,154
"6974","Darker","Other","45-64","Bright","jpeg-compression",5,"Azure",135.539603960396,152
"6975","Darker","Other","45-64","Bright","jpeg-compression",5,"GCP",147.758415841584,152
"6976","Darker","Other","45-64","Dim","gaussian-noise",1,"AWS",17.8,18
"6977","Darker","Other","45-64","Dim","gaussian-noise",1,"Azure",16.9,18
"6978","Darker","Other","45-64","Dim","gaussian-noise",1,"GCP",17.3,18
"6979","Darker","Other","45-64","Dim","gaussian-noise",2,"AWS",17.2,18
"6980","Darker","Other","45-64","Dim","gaussian-noise",2,"Azure",14.4,18
"6981","Darker","Other","45-64","Dim","gaussian-noise",2,"GCP",16.5,18
"6982","Darker","Other","45-64","Dim","gaussian-noise",3,"AWS",15.9,18
"6983","Darker","Other","45-64","Dim","gaussian-noise",3,"Azure",11.1,18
"6984","Darker","Other","45-64","Dim","gaussian-noise",3,"GCP",15.2,18
"6985","Darker","Other","45-64","Dim","gaussian-noise",4,"AWS",14.8,18
"6986","Darker","Other","45-64","Dim","gaussian-noise",4,"Azure",2.3,18
"6987","Darker","Other","45-64","Dim","gaussian-noise",4,"GCP",11.8,18
"6988","Darker","Other","45-64","Dim","gaussian-noise",5,"AWS",11.7,18
"6989","Darker","Other","45-64","Dim","gaussian-noise",5,"Azure",0,18
"6990","Darker","Other","45-64","Dim","gaussian-noise",5,"GCP",4.5,18
"6991","Darker","Other","45-64","Dim","shot-noise",1,"AWS",17.9,18
"6992","Darker","Other","45-64","Dim","shot-noise",1,"Azure",17.3,18
"6993","Darker","Other","45-64","Dim","shot-noise",1,"GCP",17.8,18
"6994","Darker","Other","45-64","Dim","shot-noise",2,"AWS",17.7,18
"6995","Darker","Other","45-64","Dim","shot-noise",2,"Azure",16.5,18
"6996","Darker","Other","45-64","Dim","shot-noise",2,"GCP",17.8,18
"6997","Darker","Other","45-64","Dim","shot-noise",3,"AWS",17.3,18
"6998","Darker","Other","45-64","Dim","shot-noise",3,"Azure",16.1,18
"6999","Darker","Other","45-64","Dim","shot-noise",3,"GCP",16.9,18
"7000","Darker","Other","45-64","Dim","shot-noise",4,"AWS",17.2,18
"7001","Darker","Other","45-64","Dim","shot-noise",4,"Azure",11.4,18
"7002","Darker","Other","45-64","Dim","shot-noise",4,"GCP",15.7,18
"7003","Darker","Other","45-64","Dim","shot-noise",5,"AWS",16.5,18
"7004","Darker","Other","45-64","Dim","shot-noise",5,"Azure",5.2,18
"7005","Darker","Other","45-64","Dim","shot-noise",5,"GCP",14,18
"7006","Darker","Other","45-64","Dim","impulse-noise",1,"AWS",17.3,18
"7007","Darker","Other","45-64","Dim","impulse-noise",1,"Azure",16.6,18
"7008","Darker","Other","45-64","Dim","impulse-noise",1,"GCP",16.8,18
"7009","Darker","Other","45-64","Dim","impulse-noise",2,"AWS",17.4,18
"7010","Darker","Other","45-64","Dim","impulse-noise",2,"Azure",15.3,18
"7011","Darker","Other","45-64","Dim","impulse-noise",2,"GCP",14.7,18
"7012","Darker","Other","45-64","Dim","impulse-noise",3,"AWS",16.2,18
"7013","Darker","Other","45-64","Dim","impulse-noise",3,"Azure",11.9,18
"7014","Darker","Other","45-64","Dim","impulse-noise",3,"GCP",12.4,18
"7015","Darker","Other","45-64","Dim","impulse-noise",4,"AWS",12,18
"7016","Darker","Other","45-64","Dim","impulse-noise",4,"Azure",4.7,18
"7017","Darker","Other","45-64","Dim","impulse-noise",4,"GCP",7.7,18
"7018","Darker","Other","45-64","Dim","impulse-noise",5,"AWS",11.8,18
"7019","Darker","Other","45-64","Dim","impulse-noise",5,"Azure",0.7,18
"7020","Darker","Other","45-64","Dim","impulse-noise",5,"GCP",5.5,18
"7021","Darker","Other","45-64","Dim","defocus-blur",1,"AWS",18,18
"7022","Darker","Other","45-64","Dim","defocus-blur",1,"Azure",17.9,18
"7023","Darker","Other","45-64","Dim","defocus-blur",1,"GCP",17.9,18
"7024","Darker","Other","45-64","Dim","defocus-blur",2,"AWS",18,18
"7025","Darker","Other","45-64","Dim","defocus-blur",2,"Azure",17.9,18
"7026","Darker","Other","45-64","Dim","defocus-blur",2,"GCP",17.7,18
"7027","Darker","Other","45-64","Dim","defocus-blur",3,"AWS",17.8,18
"7028","Darker","Other","45-64","Dim","defocus-blur",3,"Azure",17.5,18
"7029","Darker","Other","45-64","Dim","defocus-blur",3,"GCP",17.6,18
"7030","Darker","Other","45-64","Dim","defocus-blur",4,"AWS",17.5,18
"7031","Darker","Other","45-64","Dim","defocus-blur",4,"Azure",17.2,18
"7032","Darker","Other","45-64","Dim","defocus-blur",4,"GCP",17.3,18
"7033","Darker","Other","45-64","Dim","defocus-blur",5,"AWS",16.5,18
"7034","Darker","Other","45-64","Dim","defocus-blur",5,"Azure",17,18
"7035","Darker","Other","45-64","Dim","defocus-blur",5,"GCP",16.9,18
"7036","Darker","Other","45-64","Dim","glass-blur",1,"AWS",18,18
"7037","Darker","Other","45-64","Dim","glass-blur",1,"Azure",18,18
"7038","Darker","Other","45-64","Dim","glass-blur",1,"GCP",18,18
"7039","Darker","Other","45-64","Dim","glass-blur",2,"AWS",18,18
"7040","Darker","Other","45-64","Dim","glass-blur",2,"Azure",18,18
"7041","Darker","Other","45-64","Dim","glass-blur",2,"GCP",18,18
"7042","Darker","Other","45-64","Dim","glass-blur",3,"AWS",18,18
"7043","Darker","Other","45-64","Dim","glass-blur",3,"Azure",18,18
"7044","Darker","Other","45-64","Dim","glass-blur",3,"GCP",18,18
"7045","Darker","Other","45-64","Dim","glass-blur",4,"AWS",18,18
"7046","Darker","Other","45-64","Dim","glass-blur",4,"Azure",18,18
"7047","Darker","Other","45-64","Dim","glass-blur",4,"GCP",18,18
"7048","Darker","Other","45-64","Dim","glass-blur",5,"AWS",18,18
"7049","Darker","Other","45-64","Dim","glass-blur",5,"Azure",17.9,18
"7050","Darker","Other","45-64","Dim","glass-blur",5,"GCP",17.8,18
"7051","Darker","Other","45-64","Dim","motion-blur",1,"AWS",17.8,18
"7052","Darker","Other","45-64","Dim","motion-blur",1,"Azure",17.5,18
"7053","Darker","Other","45-64","Dim","motion-blur",1,"GCP",17.9,18
"7054","Darker","Other","45-64","Dim","motion-blur",2,"AWS",17,18
"7055","Darker","Other","45-64","Dim","motion-blur",2,"Azure",16.9,18
"7056","Darker","Other","45-64","Dim","motion-blur",2,"GCP",17.6,18
"7057","Darker","Other","45-64","Dim","motion-blur",3,"AWS",15.9,18
"7058","Darker","Other","45-64","Dim","motion-blur",3,"Azure",16,18
"7059","Darker","Other","45-64","Dim","motion-blur",3,"GCP",17.2,18
"7060","Darker","Other","45-64","Dim","motion-blur",4,"AWS",14.8,18
"7061","Darker","Other","45-64","Dim","motion-blur",4,"Azure",15,18
"7062","Darker","Other","45-64","Dim","motion-blur",4,"GCP",16.8,18
"7063","Darker","Other","45-64","Dim","motion-blur",5,"AWS",14.2,18
"7064","Darker","Other","45-64","Dim","motion-blur",5,"Azure",14.2,18
"7065","Darker","Other","45-64","Dim","motion-blur",5,"GCP",15.3,18
"7066","Darker","Other","45-64","Dim","zoom-blur",1,"AWS",8.9,18
"7067","Darker","Other","45-64","Dim","zoom-blur",1,"Azure",8.9,18
"7068","Darker","Other","45-64","Dim","zoom-blur",1,"GCP",9.3,18
"7069","Darker","Other","45-64","Dim","zoom-blur",2,"AWS",5.5,18
"7070","Darker","Other","45-64","Dim","zoom-blur",2,"Azure",6.4,18
"7071","Darker","Other","45-64","Dim","zoom-blur",2,"GCP",7.7,18
"7072","Darker","Other","45-64","Dim","zoom-blur",3,"AWS",4.4,18
"7073","Darker","Other","45-64","Dim","zoom-blur",3,"Azure",6.1,18
"7074","Darker","Other","45-64","Dim","zoom-blur",3,"GCP",3.9,18
"7075","Darker","Other","45-64","Dim","zoom-blur",4,"AWS",3,18
"7076","Darker","Other","45-64","Dim","zoom-blur",4,"Azure",4.1,18
"7077","Darker","Other","45-64","Dim","zoom-blur",4,"GCP",2.2,18
"7078","Darker","Other","45-64","Dim","zoom-blur",5,"AWS",5.4,18
"7079","Darker","Other","45-64","Dim","zoom-blur",5,"Azure",4.25,18
"7080","Darker","Other","45-64","Dim","zoom-blur",5,"GCP",1.2,18
"7081","Darker","Other","45-64","Dim","snow",1,"AWS",17,18
"7082","Darker","Other","45-64","Dim","snow",1,"Azure",15.4,18
"7083","Darker","Other","45-64","Dim","snow",1,"GCP",14.9,18
"7084","Darker","Other","45-64","Dim","snow",2,"AWS",14,18
"7085","Darker","Other","45-64","Dim","snow",2,"Azure",10.5,18
"7086","Darker","Other","45-64","Dim","snow",2,"GCP",12.4,18
"7087","Darker","Other","45-64","Dim","snow",3,"AWS",12.5,18
"7088","Darker","Other","45-64","Dim","snow",3,"Azure",11.4,18
"7089","Darker","Other","45-64","Dim","snow",3,"GCP",8.1,18
"7090","Darker","Other","45-64","Dim","snow",4,"AWS",8.3,18
"7091","Darker","Other","45-64","Dim","snow",4,"Azure",9,18
"7092","Darker","Other","45-64","Dim","snow",4,"GCP",2.1,18
"7093","Darker","Other","45-64","Dim","snow",5,"AWS",12.4,18
"7094","Darker","Other","45-64","Dim","snow",5,"Azure",8.7,18
"7095","Darker","Other","45-64","Dim","snow",5,"GCP",8.7,18
"7096","Darker","Other","45-64","Dim","frost",1,"AWS",16.4,18
"7097","Darker","Other","45-64","Dim","frost",1,"Azure",15.7,18
"7098","Darker","Other","45-64","Dim","frost",1,"GCP",16.6,18
"7099","Darker","Other","45-64","Dim","frost",2,"AWS",12.2,18
"7100","Darker","Other","45-64","Dim","frost",2,"Azure",10.3,18
"7101","Darker","Other","45-64","Dim","frost",2,"GCP",8.5,18
"7102","Darker","Other","45-64","Dim","frost",3,"AWS",10.8,18
"7103","Darker","Other","45-64","Dim","frost",3,"Azure",7.6,18
"7104","Darker","Other","45-64","Dim","frost",3,"GCP",6.2,18
"7105","Darker","Other","45-64","Dim","frost",4,"AWS",10.9,18
"7106","Darker","Other","45-64","Dim","frost",4,"Azure",8.6,18
"7107","Darker","Other","45-64","Dim","frost",4,"GCP",4.6,18
"7108","Darker","Other","45-64","Dim","frost",5,"AWS",7.7,18
"7109","Darker","Other","45-64","Dim","frost",5,"Azure",4.7,18
"7110","Darker","Other","45-64","Dim","frost",5,"GCP",3.5,18
"7111","Darker","Other","45-64","Dim","fog",1,"AWS",17.9,18
"7112","Darker","Other","45-64","Dim","fog",1,"Azure",17.3,18
"7113","Darker","Other","45-64","Dim","fog",1,"GCP",14.9,18
"7114","Darker","Other","45-64","Dim","fog",2,"AWS",17.5,18
"7115","Darker","Other","45-64","Dim","fog",2,"Azure",17.4,18
"7116","Darker","Other","45-64","Dim","fog",2,"GCP",13.7,18
"7117","Darker","Other","45-64","Dim","fog",3,"AWS",17.4,18
"7118","Darker","Other","45-64","Dim","fog",3,"Azure",16.7,18
"7119","Darker","Other","45-64","Dim","fog",3,"GCP",14.8,18
"7120","Darker","Other","45-64","Dim","fog",4,"AWS",16.8,18
"7121","Darker","Other","45-64","Dim","fog",4,"Azure",16.3,18
"7122","Darker","Other","45-64","Dim","fog",4,"GCP",12.5,18
"7123","Darker","Other","45-64","Dim","fog",5,"AWS",16.3,18
"7124","Darker","Other","45-64","Dim","fog",5,"Azure",15.7,18
"7125","Darker","Other","45-64","Dim","fog",5,"GCP",7.8,18
"7126","Darker","Other","45-64","Dim","brightness",1,"AWS",18,18
"7127","Darker","Other","45-64","Dim","brightness",1,"Azure",17.9,18
"7128","Darker","Other","45-64","Dim","brightness",1,"GCP",17.9,18
"7129","Darker","Other","45-64","Dim","brightness",2,"AWS",17.9,18
"7130","Darker","Other","45-64","Dim","brightness",2,"Azure",17.9,18
"7131","Darker","Other","45-64","Dim","brightness",2,"GCP",17.6,18
"7132","Darker","Other","45-64","Dim","brightness",3,"AWS",17.9,18
"7133","Darker","Other","45-64","Dim","brightness",3,"Azure",17.9,18
"7134","Darker","Other","45-64","Dim","brightness",3,"GCP",17.6,18
"7135","Darker","Other","45-64","Dim","brightness",4,"AWS",17.5,18
"7136","Darker","Other","45-64","Dim","brightness",4,"Azure",17.8,18
"7137","Darker","Other","45-64","Dim","brightness",4,"GCP",17.6,18
"7138","Darker","Other","45-64","Dim","brightness",5,"AWS",17.5,18
"7139","Darker","Other","45-64","Dim","brightness",5,"Azure",17.6,18
"7140","Darker","Other","45-64","Dim","brightness",5,"GCP",17.3,18
"7141","Darker","Other","45-64","Dim","contrast",1,"AWS",18,18
"7142","Darker","Other","45-64","Dim","contrast",1,"Azure",17.7,18
"7143","Darker","Other","45-64","Dim","contrast",1,"GCP",17.8,18
"7144","Darker","Other","45-64","Dim","contrast",2,"AWS",17.9,18
"7145","Darker","Other","45-64","Dim","contrast",2,"Azure",17.6,18
"7146","Darker","Other","45-64","Dim","contrast",2,"GCP",17.8,18
"7147","Darker","Other","45-64","Dim","contrast",3,"AWS",17.4,18
"7148","Darker","Other","45-64","Dim","contrast",3,"Azure",17,18
"7149","Darker","Other","45-64","Dim","contrast",3,"GCP",12.9,18
"7150","Darker","Other","45-64","Dim","contrast",4,"AWS",16.7,18
"7151","Darker","Other","45-64","Dim","contrast",4,"Azure",14.7,18
"7152","Darker","Other","45-64","Dim","contrast",4,"GCP",7.6,18
"7153","Darker","Other","45-64","Dim","contrast",5,"AWS",7.3,18
"7154","Darker","Other","45-64","Dim","contrast",5,"Azure",8,18
"7155","Darker","Other","45-64","Dim","contrast",5,"GCP",0,18
"7156","Darker","Other","45-64","Dim","elastic-transform",1,"AWS",7.3,18
"7157","Darker","Other","45-64","Dim","elastic-transform",1,"Azure",7.7,18
"7158","Darker","Other","45-64","Dim","elastic-transform",1,"GCP",9.6,18
"7159","Darker","Other","45-64","Dim","elastic-transform",2,"AWS",4.4,18
"7160","Darker","Other","45-64","Dim","elastic-transform",2,"Azure",4.7,18
"7161","Darker","Other","45-64","Dim","elastic-transform",2,"GCP",6.9,18
"7162","Darker","Other","45-64","Dim","elastic-transform",3,"AWS",16.2,18
"7163","Darker","Other","45-64","Dim","elastic-transform",3,"Azure",16.3,18
"7164","Darker","Other","45-64","Dim","elastic-transform",3,"GCP",17.1,18
"7165","Darker","Other","45-64","Dim","elastic-transform",4,"AWS",15.9,18
"7166","Darker","Other","45-64","Dim","elastic-transform",4,"Azure",15.8,18
"7167","Darker","Other","45-64","Dim","elastic-transform",4,"GCP",16.7,18
"7168","Darker","Other","45-64","Dim","elastic-transform",5,"AWS",16.3,18
"7169","Darker","Other","45-64","Dim","elastic-transform",5,"Azure",15.7,18
"7170","Darker","Other","45-64","Dim","elastic-transform",5,"GCP",17.1,18
"7171","Darker","Other","45-64","Dim","pixelate",1,"AWS",18,18
"7172","Darker","Other","45-64","Dim","pixelate",1,"Azure",18,18
"7173","Darker","Other","45-64","Dim","pixelate",1,"GCP",18,18
"7174","Darker","Other","45-64","Dim","pixelate",2,"AWS",18,18
"7175","Darker","Other","45-64","Dim","pixelate",2,"Azure",18,18
"7176","Darker","Other","45-64","Dim","pixelate",2,"GCP",17.9,18
"7177","Darker","Other","45-64","Dim","pixelate",3,"AWS",18,18
"7178","Darker","Other","45-64","Dim","pixelate",3,"Azure",17.9,18
"7179","Darker","Other","45-64","Dim","pixelate",3,"GCP",17.9,18
"7180","Darker","Other","45-64","Dim","pixelate",4,"AWS",17.8,18
"7181","Darker","Other","45-64","Dim","pixelate",4,"Azure",17.8,18
"7182","Darker","Other","45-64","Dim","pixelate",4,"GCP",17.8,18
"7183","Darker","Other","45-64","Dim","pixelate",5,"AWS",13.8,18
"7184","Darker","Other","45-64","Dim","pixelate",5,"Azure",16.1,18
"7185","Darker","Other","45-64","Dim","pixelate",5,"GCP",17.1,18
"7186","Darker","Other","45-64","Dim","jpeg-compression",1,"AWS",18,18
"7187","Darker","Other","45-64","Dim","jpeg-compression",1,"Azure",17.6,18
"7188","Darker","Other","45-64","Dim","jpeg-compression",1,"GCP",17.9,18
"7189","Darker","Other","45-64","Dim","jpeg-compression",2,"AWS",18,18
"7190","Darker","Other","45-64","Dim","jpeg-compression",2,"Azure",17.1,18
"7191","Darker","Other","45-64","Dim","jpeg-compression",2,"GCP",18,18
"7192","Darker","Other","45-64","Dim","jpeg-compression",3,"AWS",17.9,18
"7193","Darker","Other","45-64","Dim","jpeg-compression",3,"Azure",17,18
"7194","Darker","Other","45-64","Dim","jpeg-compression",3,"GCP",17.8,18
"7195","Darker","Other","45-64","Dim","jpeg-compression",4,"AWS",17.5,18
"7196","Darker","Other","45-64","Dim","jpeg-compression",4,"Azure",16.5,18
"7197","Darker","Other","45-64","Dim","jpeg-compression",4,"GCP",17.9,18
"7198","Darker","Other","45-64","Dim","jpeg-compression",5,"AWS",17.1,18
"7199","Darker","Other","45-64","Dim","jpeg-compression",5,"Azure",15.7,18
"7200","Darker","Other","45-64","Dim","jpeg-compression",5,"GCP",17.3,18
"7201","Darker","Other","65+","Bright","gaussian-noise",1,"AWS",9.52524752475247,10
"7202","Darker","Other","65+","Bright","gaussian-noise",1,"Azure",8.77970297029703,11
"7203","Darker","Other","65+","Bright","gaussian-noise",1,"GCP",9.15049504950495,10
"7204","Darker","Other","65+","Bright","gaussian-noise",2,"AWS",9.25049504950495,10
"7205","Darker","Other","65+","Bright","gaussian-noise",2,"Azure",8.42920792079208,11
"7206","Darker","Other","65+","Bright","gaussian-noise",2,"GCP",8.52623762376238,10
"7207","Darker","Other","65+","Bright","gaussian-noise",3,"AWS",8.9009900990099,10
"7208","Darker","Other","65+","Bright","gaussian-noise",3,"Azure",5.55940594059406,11
"7209","Darker","Other","65+","Bright","gaussian-noise",3,"GCP",7.9039603960396,10
"7210","Darker","Other","65+","Bright","gaussian-noise",4,"AWS",7.42722772277228,10
"7211","Darker","Other","65+","Bright","gaussian-noise",4,"Azure",1.55841584158416,11
"7212","Darker","Other","65+","Bright","gaussian-noise",4,"GCP",7.0039603960396,10
"7213","Darker","Other","65+","Bright","gaussian-noise",5,"AWS",6.35445544554455,10
"7214","Darker","Other","65+","Bright","gaussian-noise",5,"Azure",0,11
"7215","Darker","Other","65+","Bright","gaussian-noise",5,"GCP",3.1049504950495,10
"7216","Darker","Other","65+","Bright","shot-noise",1,"AWS",9.85049504950495,10
"7217","Darker","Other","65+","Bright","shot-noise",1,"Azure",9.75544554455445,11
"7218","Darker","Other","65+","Bright","shot-noise",1,"GCP",9.62524752475247,10
"7219","Darker","Other","65+","Bright","shot-noise",2,"AWS",9.75049504950495,10
"7220","Darker","Other","65+","Bright","shot-noise",2,"Azure",9.55544554455445,11
"7221","Darker","Other","65+","Bright","shot-noise",2,"GCP",9.1019801980198,10
"7222","Darker","Other","65+","Bright","shot-noise",3,"AWS",9.02623762376238,10
"7223","Darker","Other","65+","Bright","shot-noise",3,"Azure",8.15544554455446,11
"7224","Darker","Other","65+","Bright","shot-noise",3,"GCP",8.43019801980198,10
"7225","Darker","Other","65+","Bright","shot-noise",4,"AWS",8.77574257425742,10
"7226","Darker","Other","65+","Bright","shot-noise",4,"Azure",2.75445544554455,11
"7227","Darker","Other","65+","Bright","shot-noise",4,"GCP",7.97673267326733,10
"7228","Darker","Other","65+","Bright","shot-noise",5,"AWS",8.8,10
"7229","Darker","Other","65+","Bright","shot-noise",5,"Azure",0,11
"7230","Darker","Other","65+","Bright","shot-noise",5,"GCP",6.03019801980198,10
"7231","Darker","Other","65+","Bright","impulse-noise",1,"AWS",9.4009900990099,10
"7232","Darker","Other","65+","Bright","impulse-noise",1,"Azure",7.99405940594059,11
"7233","Darker","Other","65+","Bright","impulse-noise",1,"GCP",9.2009900990099,10
"7234","Darker","Other","65+","Bright","impulse-noise",2,"AWS",9.02623762376238,10
"7235","Darker","Other","65+","Bright","impulse-noise",2,"Azure",8.43019801980198,11
"7236","Darker","Other","65+","Bright","impulse-noise",2,"GCP",7.75148514851485,10
"7237","Darker","Other","65+","Bright","impulse-noise",3,"AWS",8.52623762376238,10
"7238","Darker","Other","65+","Bright","impulse-noise",3,"Azure",7.95346534653465,11
"7239","Darker","Other","65+","Bright","impulse-noise",3,"GCP",6.75247524752475,10
"7240","Darker","Other","65+","Bright","impulse-noise",4,"AWS",7.9049504950495,10
"7241","Darker","Other","65+","Bright","impulse-noise",4,"Azure",2.50891089108911,11
"7242","Darker","Other","65+","Bright","impulse-noise",4,"GCP",4.15544554455446,10
"7243","Darker","Other","65+","Bright","impulse-noise",5,"AWS",6.62343234323432,10
"7244","Darker","Other","65+","Bright","impulse-noise",5,"Azure",0,11
"7245","Darker","Other","65+","Bright","impulse-noise",5,"GCP",2.15643564356436,10
"7246","Darker","Other","65+","Bright","defocus-blur",1,"AWS",9.9,10
"7247","Darker","Other","65+","Bright","defocus-blur",1,"Azure",10.9252475247525,11
"7248","Darker","Other","65+","Bright","defocus-blur",1,"GCP",9.62524752475247,10
"7249","Darker","Other","65+","Bright","defocus-blur",2,"AWS",9.8,10
"7250","Darker","Other","65+","Bright","defocus-blur",2,"Azure",10.8757425742574,11
"7251","Darker","Other","65+","Bright","defocus-blur",2,"GCP",9.35049504950495,10
"7252","Darker","Other","65+","Bright","defocus-blur",3,"AWS",9.27574257425742,10
"7253","Darker","Other","65+","Bright","defocus-blur",3,"Azure",9.80049504950495,11
"7254","Darker","Other","65+","Bright","defocus-blur",3,"GCP",8.45148514851485,10
"7255","Darker","Other","65+","Bright","defocus-blur",4,"AWS",7.07970297029703,10
"7256","Darker","Other","65+","Bright","defocus-blur",4,"Azure",9.9019801980198,11
"7257","Darker","Other","65+","Bright","defocus-blur",4,"GCP",7.15049504950495,10
"7258","Darker","Other","65+","Bright","defocus-blur",5,"AWS",7.62920792079208,10
"7259","Darker","Other","65+","Bright","defocus-blur",5,"Azure",9.62722772277228,11
"7260","Darker","Other","65+","Bright","defocus-blur",5,"GCP",5.65346534653465,10
"7261","Darker","Other","65+","Bright","glass-blur",1,"AWS",10,10
"7262","Darker","Other","65+","Bright","glass-blur",1,"Azure",10.9504950495049,11
"7263","Darker","Other","65+","Bright","glass-blur",1,"GCP",9.9,10
"7264","Darker","Other","65+","Bright","glass-blur",2,"AWS",10,10
"7265","Darker","Other","65+","Bright","glass-blur",2,"Azure",10.9252475247525,11
"7266","Darker","Other","65+","Bright","glass-blur",2,"GCP",9.75049504950495,10
"7267","Darker","Other","65+","Bright","glass-blur",3,"AWS",10,10
"7268","Darker","Other","65+","Bright","glass-blur",3,"Azure",10.9252475247525,11
"7269","Darker","Other","65+","Bright","glass-blur",3,"GCP",9.85049504950495,10
"7270","Darker","Other","65+","Bright","glass-blur",4,"AWS",9.9,10
"7271","Darker","Other","65+","Bright","glass-blur",4,"Azure",10.9504950495049,11
"7272","Darker","Other","65+","Bright","glass-blur",4,"GCP",9.72524752475247,10
"7273","Darker","Other","65+","Bright","glass-blur",5,"AWS",9.8,10
"7274","Darker","Other","65+","Bright","glass-blur",5,"Azure",10.9504950495049,11
"7275","Darker","Other","65+","Bright","glass-blur",5,"GCP",9.32524752475247,10
